起报时间,预报时间,实际功率(MW),XGBoost预测功率(MW)
2019/02/22 00:00,2019/02/22 00:00,0.2355469999999999,0.21019013226032257
2019/02/22 00:15,2019/02/22 00:15,0.362109,0.32411229610443115
2019/02/22 00:30,2019/02/22 00:30,0.407813,0.39439505338668823
2019/02/22 00:45,2019/02/22 00:45,0.548437,0.5432955026626587
2019/02/22 01:00,2019/02/22 01:00,0.576563,0.5648317337036133
2019/02/22 01:15,2019/02/22 01:15,0.646875,0.625724732875824
2019/02/22 01:30,2019/02/22 01:30,0.7382810000000001,0.6958214640617371
2019/02/22 01:45,2019/02/22 01:45,1.0546879999999998,1.1233807802200317
2019/02/22 02:00,2019/02/22 02:00,1.29375,1.2432444095611572
2019/02/22 02:15,2019/02/22 02:15,1.662891,1.6324210166931152
2019/02/22 02:30,2019/02/22 02:30,2.021484,1.9457288980484009
2019/02/22 02:45,2019/02/22 02:45,1.814062,1.7025203704833984
2019/02/22 03:00,2019/02/22 03:00,1.972266,2.1225013732910156
2019/02/22 03:15,2019/02/22 03:15,1.996875,1.9685313701629639
2019/02/22 03:30,2019/02/22 03:30,1.662891,1.7012829780578613
2019/02/22 03:45,2019/02/22 03:45,1.6523439999999998,1.7306190729141235
2019/02/22 04:00,2019/02/22 04:00,1.884375,1.9724087715148926
2019/02/22 04:15,2019/02/22 04:15,2.010937,1.934993863105774
2019/02/22 04:30,2019/02/22 04:30,2.264062,2.2625749111175537
2019/02/22 04:45,2019/02/22 04:45,2.165625,2.1099486351013184
2019/02/22 05:00,2019/02/22 05:00,2.366016,2.2517714500427246
2019/02/22 05:15,2019/02/22 05:15,2.344922,2.2842040061950684
2019/02/22 05:30,2019/02/22 05:30,1.807031,1.7258591651916504
2019/02/22 05:45,2019/02/22 05:45,1.676953,1.8432620763778687
2019/02/22 06:00,2019/02/22 06:00,2.053125,2.183084726333618
2019/02/22 06:15,2019/02/22 06:15,2.591016,2.3569345474243164
2019/02/22 06:30,2019/02/22 06:30,1.715625,1.6807314157485962
2019/02/22 06:45,2019/02/22 06:45,1.501172,1.6326711177825928
2019/02/22 07:00,2019/02/22 07:00,1.339453,1.3214579820632935
2019/02/22 07:15,2019/02/22 07:15,1.262109,1.1506271362304688
2019/02/22 07:30,2019/02/22 07:30,1.082812,1.0207364559173584
2019/02/22 07:45,2019/02/22 07:45,1.023047,0.9227456450462341
2019/02/22 08:00,2019/02/22 08:00,1.458984,1.4197492599487305
2019/02/22 08:15,2019/02/22 08:15,1.676953,1.5052911043167114
2019/02/22 08:30,2019/02/22 08:30,1.564453,1.4729514122009277
2019/02/22 08:45,2019/02/22 08:45,1.153125,1.1086249351501465
2019/02/22 09:00,2019/02/22 09:00,0.520312,0.7150735259056091
2019/02/22 09:15,2019/02/22 09:15,0.186328,0.3624144494533539
2019/02/22 09:30,2019/02/22 09:30,0.165234,0.12291453033685684
2019/02/22 09:45,2019/02/22 09:45,0.094922,0.07007262110710144
2019/02/22 10:00,2019/02/22 10:00,0.0,0.023483121767640114
2019/02/22 10:15,2019/02/22 10:15,0.0,0.005642762407660484
2019/02/22 10:30,2019/02/22 10:30,0.0,0.005642762407660484
2019/02/22 10:45,2019/02/22 10:45,0.0,0.005642762407660484
2019/02/22 11:00,2019/02/22 11:00,0.0,0.005642762407660484
2019/02/22 11:15,2019/02/22 11:15,0.0,0.005642762407660484
2019/02/22 11:30,2019/02/22 11:30,0.0,0.005642762407660484
2019/02/22 11:45,2019/02/22 11:45,0.0,0.005642762407660484
2019/02/22 12:00,2019/02/22 12:00,0.0,0.005642762407660484
2019/02/22 12:15,2019/02/22 12:15,0.0,0.005642762407660484
2019/02/22 12:30,2019/02/22 12:30,0.0,0.005642762407660484
2019/02/22 12:45,2019/02/22 12:45,0.0,0.005642762407660484
2019/02/22 13:00,2019/02/22 13:00,0.0,0.005642762407660484
2019/02/22 13:15,2019/02/22 13:15,0.0,0.005642762407660484
2019/02/22 13:30,2019/02/22 13:30,0.0,0.005642762407660484
2019/02/22 13:45,2019/02/22 13:45,0.0,0.005642762407660484
2019/02/22 14:00,2019/02/22 14:00,0.0,0.005642762407660484
2019/02/22 14:15,2019/02/22 14:15,0.0,0.005642762407660484
2019/02/22 14:30,2019/02/22 14:30,0.0,0.005642762407660484
2019/02/22 14:45,2019/02/22 14:45,0.0,0.005642762407660484
2019/02/22 15:00,2019/02/22 15:00,0.0,0.005642762407660484
2019/02/22 15:15,2019/02/22 15:15,0.0,0.005642762407660484
2019/02/22 15:30,2019/02/22 15:30,0.0,0.005642762407660484
2019/02/22 15:45,2019/02/22 15:45,0.0,0.005642762407660484
2019/02/22 16:00,2019/02/22 16:00,0.0,0.005642762407660484
2019/02/22 16:15,2019/02/22 16:15,0.0,0.005642762407660484
2019/02/22 16:30,2019/02/22 16:30,0.0,0.005642762407660484
2019/02/22 16:45,2019/02/22 16:45,0.0,0.005642762407660484
2019/02/22 17:00,2019/02/22 17:00,0.0,0.005642762407660484
2019/02/22 17:15,2019/02/22 17:15,0.0,0.005642762407660484
2019/02/22 17:30,2019/02/22 17:30,0.0,0.005642762407660484
2019/02/22 17:45,2019/02/22 17:45,0.0,0.005642762407660484
2019/02/22 18:00,2019/02/22 18:00,0.0,0.005642762407660484
2019/02/22 18:15,2019/02/22 18:15,0.0,0.005642762407660484
2019/02/22 18:30,2019/02/22 18:30,0.0,0.005642762407660484
2019/02/22 18:45,2019/02/22 18:45,0.0,0.005642762407660484
2019/02/22 19:00,2019/02/22 19:00,0.0,0.005642762407660484
2019/02/22 19:15,2019/02/22 19:15,0.0,0.005642762407660484
2019/02/22 19:30,2019/02/22 19:30,0.0,0.005642762407660484
2019/02/22 19:45,2019/02/22 19:45,0.0,0.005642762407660484
2019/02/22 20:00,2019/02/22 20:00,0.0,0.005642762407660484
2019/02/22 20:15,2019/02/22 20:15,0.0,0.005642762407660484
2019/02/22 20:30,2019/02/22 20:30,0.0,0.005642762407660484
2019/02/22 20:45,2019/02/22 20:45,0.0,0.005642762407660484
2019/02/22 21:00,2019/02/22 21:00,0.0,0.005642762407660484
2019/02/22 21:15,2019/02/22 21:15,0.0,0.005642762407660484
2019/02/22 21:30,2019/02/22 21:30,0.0,0.005642762407660484
2019/02/22 21:45,2019/02/22 21:45,0.0,0.005642762407660484
2019/02/22 22:00,2019/02/22 22:00,0.0,0.005642762407660484
2019/02/22 22:15,2019/02/22 22:15,0.0,0.005642762407660484
2019/02/22 22:30,2019/02/22 22:30,0.0,0.005642762407660484
2019/02/22 22:45,2019/02/22 22:45,0.0,0.005642762407660484
2019/02/22 23:00,2019/02/22 23:00,0.0,0.005642762407660484
2019/02/22 23:15,2019/02/22 23:15,0.007031,0.013661966659128666
2019/02/22 23:30,2019/02/22 23:30,0.108984,0.14768904447555542
2019/02/22 23:45,2019/02/22 23:45,0.217969,0.18741683661937714
2019/02/23 00:00,2019/02/23 00:00,0.351562,0.35661184787750244
2019/02/23 00:15,2019/02/23 00:15,0.520312,0.5237594246864319
2019/02/23 00:30,2019/02/23 00:30,0.734766,0.7250068783760071
2019/02/23 00:45,2019/02/23 00:45,0.994922,0.9734444618225098
2019/02/23 01:00,2019/02/23 01:00,1.241016,1.2202067375183105
2019/02/23 01:15,2019/02/23 01:15,1.480078,1.4394700527191162
2019/02/23 01:30,2019/02/23 01:30,1.712109,1.6419241428375244
2019/02/23 01:45,2019/02/23 01:45,2.003906,2.035987138748169
2019/02/23 02:00,2019/02/23 02:00,2.267578,2.292435884475708
2019/02/23 02:15,2019/02/23 02:15,2.576953,2.4900903701782227
2019/02/23 02:30,2019/02/23 02:30,2.784375,2.706742763519287
2019/02/23 02:45,2019/02/23 02:45,3.005859,3.003969669342041
2019/02/23 03:00,2019/02/23 03:00,3.128906,3.137268543243408
2019/02/23 03:15,2019/02/23 03:15,3.174609,3.1193511486053467
2019/02/23 03:30,2019/02/23 03:30,3.364453,3.391037940979004
2019/02/23 03:45,2019/02/23 03:45,3.455859,3.4928414821624756
2019/02/23 04:00,2019/02/23 04:00,3.533203,3.575946569442749
2019/02/23 04:15,2019/02/23 04:15,3.614062,3.620006799697876
2019/02/23 04:30,2019/02/23 04:30,3.607031,3.6431233882904053
2019/02/23 04:45,2019/02/23 04:45,3.3433589999999995,3.3164994716644287
2019/02/23 05:00,2019/02/23 05:00,3.4066410000000005,3.513683795928955
2019/02/23 05:15,2019/02/23 05:15,3.571875,3.5822510719299316
2019/02/23 05:30,2019/02/23 05:30,3.494531,3.49955677986145
2019/02/23 05:45,2019/02/23 05:45,3.290625,3.317176342010498
2019/02/23 06:00,2019/02/23 06:00,3.353906,3.4593584537506104
2019/02/23 06:15,2019/02/23 06:15,3.2449220000000003,3.2307770252227783
2019/02/23 06:30,2019/02/23 06:30,2.946094,2.960190534591675
2019/02/23 06:45,2019/02/23 06:45,2.960156,3.0713016986846924
2019/02/23 07:00,2019/02/23 07:00,2.633203,2.6381986141204834
2019/02/23 07:15,2019/02/23 07:15,2.387109,2.3412375450134277
2019/02/23 07:30,2019/02/23 07:30,2.102344,2.1079909801483154
2019/02/23 07:45,2019/02/23 07:45,1.919531,1.944300651550293
2019/02/23 08:00,2019/02/23 08:00,1.508203,1.567847728729248
2019/02/23 08:15,2019/02/23 08:15,1.272656,1.2292534112930298
2019/02/23 08:30,2019/02/23 08:30,1.037109,0.9991844892501831
2019/02/23 08:45,2019/02/23 08:45,0.713672,0.7315982580184937
2019/02/23 09:00,2019/02/23 09:00,0.4710939999999999,0.5275589823722839
2019/02/23 09:15,2019/02/23 09:15,0.319922,0.3137621581554413
2019/02/23 09:30,2019/02/23 09:30,0.186328,0.18450084328651428
2019/02/23 09:45,2019/02/23 09:45,0.014062,0.09397856891155243
2019/02/23 10:00,2019/02/23 10:00,0.0,0.005008400417864323
2019/02/23 10:15,2019/02/23 10:15,0.0,0.005642762407660484
2019/02/23 10:30,2019/02/23 10:30,0.0,0.005642762407660484
2019/02/23 10:45,2019/02/23 10:45,0.0,0.005642762407660484
2019/02/23 11:00,2019/02/23 11:00,0.0,0.005642762407660484
2019/02/23 11:15,2019/02/23 11:15,0.0,0.005642762407660484
2019/02/23 11:30,2019/02/23 11:30,0.0,0.005642762407660484
2019/02/23 11:45,2019/02/23 11:45,0.0,0.005642762407660484
2019/02/23 12:00,2019/02/23 12:00,0.0,0.005642762407660484
2019/02/23 12:15,2019/02/23 12:15,0.0,0.005642762407660484
2019/02/23 12:30,2019/02/23 12:30,0.0,0.005642762407660484
2019/02/23 12:45,2019/02/23 12:45,0.0,0.005642762407660484
2019/02/23 13:00,2019/02/23 13:00,0.0,0.005642762407660484
2019/02/23 13:15,2019/02/23 13:15,0.0,0.005642762407660484
2019/02/23 13:30,2019/02/23 13:30,0.0,0.005642762407660484
2019/02/23 13:45,2019/02/23 13:45,0.0,0.005642762407660484
2019/02/23 14:00,2019/02/23 14:00,0.0,0.005642762407660484
2019/02/23 14:15,2019/02/23 14:15,0.0,0.005642762407660484
2019/02/23 14:30,2019/02/23 14:30,0.0,0.005642762407660484
2019/02/23 14:45,2019/02/23 14:45,0.0,0.005642762407660484
2019/02/23 15:00,2019/02/23 15:00,0.0,0.005642762407660484
2019/02/23 15:15,2019/02/23 15:15,0.0,0.005642762407660484
2019/02/23 15:30,2019/02/23 15:30,0.0,0.005642762407660484
2019/02/23 15:45,2019/02/23 15:45,0.0,0.005642762407660484
