起报时间,预报时间,实际功率(MW),XGBoost预测功率(MW)
2018/08/25 16:45,2018/08/25 16:45,0.000,0.006
2018/08/25 17:00,2018/08/25 17:00,0.000,0.006
2018/08/25 17:15,2018/08/25 17:15,0.000,0.006
2018/08/25 17:30,2018/08/25 17:30,0.000,0.006
2018/08/25 17:45,2018/08/25 17:45,0.000,0.006
2018/08/25 18:00,2018/08/25 18:00,0.000,0.006
2018/08/25 18:15,2018/08/25 18:15,0.000,0.006
2018/08/25 18:30,2018/08/25 18:30,0.000,0.006
2018/08/25 18:45,2018/08/25 18:45,0.000,0.006
2018/08/25 19:00,2018/08/25 19:00,0.000,0.006
2018/08/25 19:15,2018/08/25 19:15,0.000,0.006
2018/08/25 19:30,2018/08/25 19:30,0.000,0.006
2018/08/25 19:45,2018/08/25 19:45,0.000,0.006
2018/08/25 20:00,2018/08/25 20:00,0.000,0.006
2018/08/25 20:15,2018/08/25 20:15,0.000,0.006
2018/08/25 20:30,2018/08/25 20:30,0.000,0.006
2018/08/25 20:45,2018/08/25 20:45,0.000,0.006
2018/08/25 21:00,2018/08/25 21:00,0.000,0.006
2018/08/25 21:15,2018/08/25 21:15,0.000,0.006
2018/08/25 21:30,2018/08/25 21:30,0.000,0.006
2018/08/25 21:45,2018/08/25 21:45,0.000,0.006
2018/08/25 22:00,2018/08/25 22:00,0.000,0.006
2018/08/25 22:15,2018/08/25 22:15,0.032,0.061
2018/08/25 22:30,2018/08/25 22:30,0.123,0.144
2018/08/25 22:45,2018/08/25 22:45,0.172,0.155
2018/08/25 23:00,2018/08/25 23:00,0.355,0.324
2018/08/25 23:15,2018/08/25 23:15,0.650,0.642
2018/08/25 23:30,2018/08/25 23:30,0.640,0.586
2018/08/25 23:45,2018/08/25 23:45,1.069,1.123
2018/08/26 00:00,2018/08/26 00:00,1.287,1.229
2018/08/26 00:15,2018/08/26 00:15,1.505,1.502
2018/08/26 00:30,2018/08/26 00:30,1.747,1.704
2018/08/26 00:45,2018/08/26 00:45,1.916,1.914
2018/08/26 01:00,2018/08/26 01:00,2.169,2.145
2018/08/26 01:15,2018/08/26 01:15,2.310,2.194
2018/08/26 01:30,2018/08/26 01:30,2.637,2.628
2018/08/26 01:45,2018/08/26 01:45,2.770,2.772
2018/08/26 02:00,2018/08/26 02:00,2.872,2.976
2018/08/26 02:15,2018/08/26 02:15,3.087,3.085
2018/08/26 02:30,2018/08/26 02:30,3.189,3.197
2018/08/26 02:45,2018/08/26 02:45,3.182,3.077
2018/08/26 03:00,2018/08/26 03:00,3.326,3.461
2018/08/26 03:15,2018/08/26 03:15,3.379,3.378
2018/08/26 03:30,2018/08/26 03:30,3.357,3.468
2018/08/26 03:45,2018/08/26 03:45,3.389,3.439
2018/08/26 04:00,2018/08/26 04:00,3.403,3.513
2018/08/26 04:15,2018/08/26 04:15,3.449,3.513
2018/08/26 04:30,2018/08/26 04:30,3.428,3.538
2018/08/26 04:45,2018/08/26 04:45,3.396,3.458
2018/08/26 05:00,2018/08/26 05:00,3.273,3.353
2018/08/26 05:15,2018/08/26 05:15,3.403,3.484
2018/08/26 05:30,2018/08/26 05:30,3.364,3.368
2018/08/26 05:45,2018/08/26 05:45,2.974,3.065
2018/08/26 06:00,2018/08/26 06:00,3.059,3.321
2018/08/26 06:15,2018/08/26 06:15,2.064,2.131
2018/08/26 06:30,2018/08/26 06:30,2.883,2.868
2018/08/26 06:45,2018/08/26 06:45,2.443,2.481
2018/08/26 07:00,2018/08/26 07:00,2.239,2.062
2018/08/26 07:15,2018/08/26 07:15,2.373,2.485
2018/08/26 07:30,2018/08/26 07:30,2.152,2.029
2018/08/26 07:45,2018/08/26 07:45,1.993,1.950
2018/08/26 08:00,2018/08/26 08:00,1.782,1.708
2018/08/26 08:15,2018/08/26 08:15,1.579,1.656
2018/08/26 08:30,2018/08/26 08:30,1.392,1.340
2018/08/26 08:45,2018/08/26 08:45,1.020,1.033
2018/08/26 09:00,2018/08/26 09:00,0.450,0.567
2018/08/26 09:15,2018/08/26 09:15,0.425,0.395
2018/08/26 09:30,2018/08/26 09:30,0.380,0.298
2018/08/26 09:45,2018/08/26 09:45,0.299,0.259
2018/08/26 10:00,2018/08/26 10:00,0.292,0.228
2018/08/26 10:15,2018/08/26 10:15,0.176,0.172
2018/08/26 10:30,2018/08/26 10:30,0.025,0.065
2018/08/26 10:45,2018/08/26 10:45,0.000,0.005
2018/08/26 11:00,2018/08/26 11:00,0.000,0.006
2018/08/26 11:15,2018/08/26 11:15,0.000,0.006
2018/08/26 11:30,2018/08/26 11:30,0.000,0.006
2018/08/26 11:45,2018/08/26 11:45,0.000,0.006
2018/08/26 12:00,2018/08/26 12:00,0.000,0.006
2018/08/26 12:15,2018/08/26 12:15,0.000,0.006
2018/08/26 12:30,2018/08/26 12:30,0.000,0.006
2018/08/26 12:45,2018/08/26 12:45,0.000,0.006
2018/08/26 13:00,2018/08/26 13:00,0.000,0.006
2018/08/26 13:15,2018/08/26 13:15,0.000,0.006
2018/08/26 13:30,2018/08/26 13:30,0.000,0.006
2018/08/26 13:45,2018/08/26 13:45,0.000,0.006
2018/08/26 14:00,2018/08/26 14:00,0.000,0.006
2018/08/26 14:15,2018/08/26 14:15,0.000,0.006
2018/08/26 14:30,2018/08/26 14:30,0.000,0.006
2018/08/26 14:45,2018/08/26 14:45,0.000,0.006
2018/08/26 15:00,2018/08/26 15:00,0.000,0.006
2018/08/26 15:15,2018/08/26 15:15,0.000,0.006
2018/08/26 15:30,2018/08/26 15:30,0.000,0.006
2018/08/26 15:45,2018/08/26 15:45,0.000,0.006
2018/08/26 16:00,2018/08/26 16:00,0.000,0.006
2018/08/26 16:15,2018/08/26 16:15,0.000,0.006
2018/08/26 16:30,2018/08/26 16:30,0.000,0.006
2018/08/26 16:45,2018/08/26 16:45,0.000,0.006
2018/08/26 17:00,2018/08/26 17:00,0.000,0.006
2018/08/26 17:15,2018/08/26 17:15,0.000,0.006
2018/08/26 17:30,2018/08/26 17:30,0.000,0.006
2018/08/26 17:45,2018/08/26 17:45,0.000,0.006
2018/08/26 18:00,2018/08/26 18:00,0.000,0.006
2018/08/26 18:15,2018/08/26 18:15,0.000,0.006
2018/08/26 18:30,2018/08/26 18:30,0.000,0.006
2018/08/26 18:45,2018/08/26 18:45,0.000,0.006
2018/08/26 19:00,2018/08/26 19:00,0.000,0.006
2018/08/26 19:15,2018/08/26 19:15,0.000,0.006
2018/08/26 19:30,2018/08/26 19:30,0.000,0.006
2018/08/26 19:45,2018/08/26 19:45,0.000,0.006
2018/08/26 20:00,2018/08/26 20:00,0.000,0.006
2018/08/26 20:15,2018/08/26 20:15,0.000,0.006
2018/08/26 20:30,2018/08/26 20:30,0.000,0.006
2018/08/26 20:45,2018/08/26 20:45,0.000,0.006
2018/08/26 21:00,2018/08/26 21:00,0.000,0.006
2018/08/26 21:15,2018/08/26 21:15,0.000,0.006
2018/08/26 21:30,2018/08/26 21:30,0.000,0.006
2018/08/26 21:45,2018/08/26 21:45,0.000,0.006
2018/08/26 22:00,2018/08/26 22:00,0.000,0.006
2018/08/26 22:15,2018/08/26 22:15,0.000,0.006
2018/08/26 22:30,2018/08/26 22:30,0.204,0.210
2018/08/26 22:45,2018/08/26 22:45,0.320,0.281
2018/08/26 23:00,2018/08/26 23:00,0.461,0.464
2018/08/26 23:15,2018/08/26 23:15,0.633,0.635
2018/08/26 23:30,2018/08/26 23:30,0.882,0.895
2018/08/26 23:45,2018/08/26 23:45,1.125,1.136
2018/08/27 00:00,2018/08/27 00:00,1.297,1.281
2018/08/27 00:15,2018/08/27 00:15,1.181,1.089
2018/08/27 00:30,2018/08/27 00:30,1.888,1.939
2018/08/27 00:45,2018/08/27 00:45,2.021,1.939
2018/08/27 01:00,2018/08/27 01:00,2.285,2.337
2018/08/27 01:15,2018/08/27 01:15,2.479,2.507
2018/08/27 01:30,2018/08/27 01:30,2.658,2.661
2018/08/27 01:45,2018/08/27 01:45,2.844,2.932
2018/08/27 02:00,2018/08/27 02:00,3.122,3.063
2018/08/27 02:15,2018/08/27 02:15,3.287,3.245
2018/08/27 02:30,2018/08/27 02:30,2.310,2.228
2018/08/27 02:45,2018/08/27 02:45,3.428,3.507
2018/08/27 03:00,2018/08/27 03:00,2.211,1.856
2018/08/27 03:15,2018/08/27 03:15,3.470,3.400
2018/08/27 03:30,2018/08/27 03:30,3.150,2.960
2018/08/27 03:45,2018/08/27 03:45,3.410,3.256
2018/08/27 04:00,2018/08/27 04:00,4.152,3.944
2018/08/27 04:15,2018/08/27 04:15,3.670,3.446
2018/08/27 04:30,2018/08/27 04:30,3.596,3.642
2018/08/27 04:45,2018/08/27 04:45,3.723,3.742
2018/08/27 05:00,2018/08/27 05:00,2.580,2.693
2018/08/27 05:15,2018/08/27 05:15,2.696,3.033
2018/08/27 05:30,2018/08/27 05:30,4.310,4.047
2018/08/27 05:45,2018/08/27 05:45,2.844,2.484
2018/08/27 06:00,2018/08/27 06:00,3.484,3.617
2018/08/27 06:15,2018/08/27 06:15,3.596,3.573
2018/08/27 06:30,2018/08/27 06:30,3.336,3.196
2018/08/27 06:45,2018/08/27 06:45,3.368,3.441
2018/08/27 07:00,2018/08/27 07:00,3.027,3.081
2018/08/27 07:15,2018/08/27 07:15,3.055,3.254
2018/08/27 07:30,2018/08/27 07:30,2.897,2.917
2018/08/27 07:45,2018/08/27 07:45,2.735,2.762
2018/08/27 08:00,2018/08/27 08:00,2.377,2.307
2018/08/27 08:15,2018/08/27 08:15,1.702,1.645
2018/08/27 08:30,2018/08/27 08:30,2.289,2.413
2018/08/27 08:45,2018/08/27 08:45,2.014,1.833
2018/08/27 09:00,2018/08/27 09:00,0.668,0.710
2018/08/27 09:15,2018/08/27 09:15,0.570,0.574
2018/08/27 09:30,2018/08/27 09:30,0.570,0.498
2018/08/27 09:45,2018/08/27 09:45,0.492,0.430
2018/08/27 10:00,2018/08/27 10:00,0.429,0.358
2018/08/27 10:15,2018/08/27 10:15,0.158,0.233
2018/08/27 10:30,2018/08/27 10:30,0.035,0.087
2018/08/27 10:45,2018/08/27 10:45,0.000,0.006
2018/08/27 11:00,2018/08/27 11:00,0.000,0.006
2018/08/27 11:15,2018/08/27 11:15,0.000,0.006
2018/08/27 11:30,2018/08/27 11:30,0.000,0.006
2018/08/27 11:45,2018/08/27 11:45,0.000,0.006
2018/08/27 12:00,2018/08/27 12:00,0.000,0.006
2018/08/27 12:15,2018/08/27 12:15,0.000,0.006
2018/08/27 12:30,2018/08/27 12:30,0.000,0.006
2018/08/27 12:45,2018/08/27 12:45,0.000,0.006
2018/08/27 13:00,2018/08/27 13:00,0.000,0.006
2018/08/27 13:15,2018/08/27 13:15,0.000,0.006
2018/08/27 13:30,2018/08/27 13:30,0.000,0.006
2018/08/27 13:45,2018/08/27 13:45,0.000,0.006
2018/08/27 14:00,2018/08/27 14:00,0.000,0.006
2018/08/27 14:15,2018/08/27 14:15,0.000,0.006
2018/08/27 14:30,2018/08/27 14:30,0.000,0.006
2018/08/27 14:45,2018/08/27 14:45,0.000,0.006
2018/08/27 15:00,2018/08/27 15:00,0.000,0.006
2018/08/27 15:15,2018/08/27 15:15,0.000,0.006
2018/08/27 15:30,2018/08/27 15:30,0.000,0.006
2018/08/27 15:45,2018/08/27 15:45,0.000,0.006
2018/08/27 16:00,2018/08/27 16:00,0.000,0.006
2018/08/27 16:15,2018/08/27 16:15,0.000,0.006
2018/08/27 16:30,2018/08/27 16:30,0.000,0.006
2018/08/27 16:45,2018/08/27 16:45,0.000,0.006
2018/08/27 17:00,2018/08/27 17:00,0.000,0.006
2018/08/27 17:15,2018/08/27 17:15,0.000,0.006
2018/08/27 17:30,2018/08/27 17:30,0.000,0.006
2018/08/27 17:45,2018/08/27 17:45,0.000,0.006
2018/08/27 18:00,2018/08/27 18:00,0.000,0.006
2018/08/27 18:15,2018/08/27 18:15,0.000,0.006
2018/08/27 18:30,2018/08/27 18:30,0.000,0.006
2018/08/27 18:45,2018/08/27 18:45,0.000,0.006
2018/08/27 19:00,2018/08/27 19:00,0.000,0.006
2018/08/27 19:15,2018/08/27 19:15,0.000,0.006
2018/08/27 19:30,2018/08/27 19:30,0.000,0.006
2018/08/27 19:45,2018/08/27 19:45,0.000,0.006
2018/08/27 20:00,2018/08/27 20:00,0.000,0.006
2018/08/27 20:15,2018/08/27 20:15,0.000,0.006
2018/08/27 20:30,2018/08/27 20:30,0.000,0.006
2018/08/27 20:45,2018/08/27 20:45,0.000,0.006
2018/08/27 21:00,2018/08/27 21:00,0.000,0.006
2018/08/27 21:15,2018/08/27 21:15,0.000,0.006
2018/08/27 21:30,2018/08/27 21:30,0.000,0.006
2018/08/27 21:45,2018/08/27 21:45,0.000,0.006
2018/08/27 22:00,2018/08/27 22:00,0.004,0.006
2018/08/27 22:15,2018/08/27 22:15,0.000,0.006
2018/08/27 22:30,2018/08/27 22:30,0.197,0.239
2018/08/27 22:45,2018/08/27 22:45,0.320,0.296
2018/08/27 23:00,2018/08/27 23:00,0.341,0.351
2018/08/27 23:15,2018/08/27 23:15,0.552,0.558
2018/08/27 23:30,2018/08/27 23:30,0.566,0.538
2018/08/27 23:45,2018/08/27 23:45,0.731,0.748
2018/08/28 00:00,2018/08/28 00:00,0.935,0.919
2018/08/28 00:15,2018/08/28 00:15,1.874,1.759
2018/08/28 00:30,2018/08/28 00:30,1.227,1.081
2018/08/28 00:45,2018/08/28 00:45,1.466,1.527
2018/08/28 01:00,2018/08/28 01:00,1.751,1.738
2018/08/28 01:15,2018/08/28 01:15,2.742,2.581
2018/08/28 01:30,2018/08/28 01:30,2.844,2.725
2018/08/28 01:45,2018/08/28 01:45,3.066,3.091
2018/08/28 02:00,2018/08/28 02:00,3.259,3.228
2018/08/28 02:15,2018/08/28 02:15,3.407,3.392
2018/08/28 02:30,2018/08/28 02:30,3.600,3.579
2018/08/28 02:45,2018/08/28 02:45,3.628,3.693
2018/08/28 03:00,2018/08/28 03:00,3.660,3.690
2018/08/28 03:15,2018/08/28 03:15,3.734,3.786
2018/08/28 03:30,2018/08/28 03:30,3.790,3.785
2018/08/28 03:45,2018/08/28 03:45,3.783,3.811
2018/08/28 04:00,2018/08/28 04:00,3.867,3.847
2018/08/28 04:15,2018/08/28 04:15,3.825,3.837
2018/08/28 04:30,2018/08/28 04:30,3.786,3.837
2018/08/28 04:45,2018/08/28 04:45,3.797,3.825
2018/08/28 05:00,2018/08/28 05:00,3.744,3.794
2018/08/28 05:15,2018/08/28 05:15,3.653,3.674
2018/08/28 05:30,2018/08/28 05:30,3.628,3.719
2018/08/28 05:45,2018/08/28 05:45,3.596,3.616
2018/08/28 06:00,2018/08/28 06:00,3.516,3.529
2018/08/28 06:15,2018/08/28 06:15,3.435,3.435
2018/08/28 06:30,2018/08/28 06:30,3.326,3.353
2018/08/28 06:45,2018/08/28 06:45,3.185,3.171
2018/08/28 07:00,2018/08/28 07:00,3.016,3.033
2018/08/28 07:15,2018/08/28 07:15,2.841,2.877
2018/08/28 07:30,2018/08/28 07:30,2.630,2.622
2018/08/28 07:45,2018/08/28 07:45,2.426,2.341
2018/08/28 08:00,2018/08/28 08:00,2.183,2.168
2018/08/28 08:15,2018/08/28 08:15,1.916,1.944
2018/08/28 08:30,2018/08/28 08:30,1.680,1.678
2018/08/28 08:45,2018/08/28 08:45,1.445,1.463
2018/08/28 09:00,2018/08/28 09:00,1.150,1.090
2018/08/28 09:15,2018/08/28 09:15,0.925,0.941
2018/08/28 09:30,2018/08/28 09:30,0.679,0.671
2018/08/28 09:45,2018/08/28 09:45,0.478,0.486
2018/08/28 10:00,2018/08/28 10:00,0.302,0.319
2018/08/28 10:15,2018/08/28 10:15,0.162,0.165
2018/08/28 10:30,2018/08/28 10:30,0.039,0.070
2018/08/28 10:45,2018/08/28 10:45,0.000,0.006
2018/08/28 11:00,2018/08/28 11:00,0.000,0.006
2018/08/28 11:15,2018/08/28 11:15,0.000,0.006
2018/08/28 11:30,2018/08/28 11:30,0.000,0.006
2018/08/28 11:45,2018/08/28 11:45,0.000,0.006
2018/08/28 12:00,2018/08/28 12:00,0.000,0.006
2018/08/28 12:15,2018/08/28 12:15,0.000,0.006
2018/08/28 12:30,2018/08/28 12:30,0.000,0.006
2018/08/28 12:45,2018/08/28 12:45,0.000,0.006
2018/08/28 13:00,2018/08/28 13:00,0.000,0.006
2018/08/28 13:15,2018/08/28 13:15,0.000,0.006
2018/08/28 13:30,2018/08/28 13:30,0.000,0.006
2018/08/28 13:45,2018/08/28 13:45,0.000,0.006
2018/08/28 14:00,2018/08/28 14:00,0.000,0.006
2018/08/28 14:15,2018/08/28 14:15,0.000,0.006
2018/08/28 14:30,2018/08/28 14:30,0.000,0.006
2018/08/28 14:45,2018/08/28 14:45,0.000,0.006
2018/08/28 15:00,2018/08/28 15:00,0.000,0.006
2018/08/28 15:15,2018/08/28 15:15,0.000,0.006
2018/08/28 15:30,2018/08/28 15:30,0.000,0.006
2018/08/28 15:45,2018/08/28 15:45,0.000,0.006
2018/08/28 16:00,2018/08/28 16:00,0.000,0.006
2018/08/28 16:15,2018/08/28 16:15,0.000,0.006
2018/08/28 16:30,2018/08/28 16:30,0.000,0.006
2018/08/28 16:45,2018/08/28 16:45,0.000,0.006
2018/08/28 17:00,2018/08/28 17:00,0.000,0.006
2018/08/28 17:15,2018/08/28 17:15,0.000,0.006
2018/08/28 17:30,2018/08/28 17:30,0.000,0.006
2018/08/28 17:45,2018/08/28 17:45,0.000,0.006
2018/08/28 18:00,2018/08/28 18:00,0.000,0.006
2018/08/28 18:15,2018/08/28 18:15,0.000,0.006
2018/08/28 18:30,2018/08/28 18:30,0.000,0.006
2018/08/28 18:45,2018/08/28 18:45,0.000,0.006
2018/08/28 19:00,2018/08/28 19:00,0.000,0.006
2018/08/28 19:15,2018/08/28 19:15,0.000,0.006
2018/08/28 19:30,2018/08/28 19:30,0.000,0.006
2018/08/28 19:45,2018/08/28 19:45,0.000,0.006
2018/08/28 20:00,2018/08/28 20:00,0.000,0.006
2018/08/28 20:15,2018/08/28 20:15,0.000,0.006
2018/08/28 20:30,2018/08/28 20:30,0.000,0.006
2018/08/28 20:45,2018/08/28 20:45,0.000,0.006
2018/08/28 21:00,2018/08/28 21:00,0.000,0.006
2018/08/28 21:15,2018/08/28 21:15,0.000,0.006
2018/08/28 21:30,2018/08/28 21:30,0.000,0.006
2018/08/28 21:45,2018/08/28 21:45,0.000,0.006
2018/08/28 22:00,2018/08/28 22:00,0.000,0.006
2018/08/28 22:15,2018/08/28 22:15,0.000,0.006
2018/08/28 22:30,2018/08/28 22:30,0.000,0.015
2018/08/28 22:45,2018/08/28 22:45,0.218,0.258
2018/08/28 23:00,2018/08/28 23:00,0.316,0.298
2018/08/28 23:15,2018/08/28 23:15,0.306,0.303
2018/08/28 23:30,2018/08/28 23:30,0.281,0.263
2018/08/28 23:45,2018/08/28 23:45,0.401,0.416
2018/08/29 00:00,2018/08/29 00:00,0.288,0.336
2018/08/29 00:15,2018/08/29 00:15,0.520,0.549
2018/08/29 00:30,2018/08/29 00:30,0.759,0.769
2018/08/29 00:45,2018/08/29 00:45,1.086,1.098
2018/08/29 01:00,2018/08/29 01:00,1.382,1.312
2018/08/29 01:15,2018/08/29 01:15,2.566,2.313
2018/08/29 01:30,2018/08/29 01:30,2.387,2.258
2018/08/29 01:45,2018/08/29 01:45,2.292,2.314
2018/08/29 02:00,2018/08/29 02:00,2.440,2.530
2018/08/29 02:15,2018/08/29 02:15,2.760,2.785
2018/08/29 02:30,2018/08/29 02:30,3.783,3.731
2018/08/29 02:45,2018/08/29 02:45,3.786,3.659
2018/08/29 03:00,2018/08/29 03:00,3.772,3.774
2018/08/29 03:15,2018/08/29 03:15,3.639,3.616
2018/08/29 03:30,2018/08/29 03:30,3.755,3.787
2018/08/29 03:45,2018/08/29 03:45,3.779,3.857
2018/08/29 04:00,2018/08/29 04:00,3.670,3.699
2018/08/29 04:15,2018/08/29 04:15,3.614,3.725
2018/08/29 04:30,2018/08/29 04:30,3.727,3.797
2018/08/29 04:45,2018/08/29 04:45,3.294,3.301
2018/08/29 05:00,2018/08/29 05:00,3.575,3.577
2018/08/29 05:15,2018/08/29 05:15,3.463,3.464
2018/08/29 05:30,2018/08/29 05:30,3.329,3.319
2018/08/29 05:45,2018/08/29 05:45,3.438,3.528
2018/08/29 06:00,2018/08/29 06:00,3.589,3.583
2018/08/29 06:15,2018/08/29 06:15,3.502,3.461
2018/08/29 06:30,2018/08/29 06:30,3.375,3.267
2018/08/29 06:45,2018/08/29 06:45,3.255,3.324
2018/08/29 07:00,2018/08/29 07:00,3.087,3.088
2018/08/29 07:15,2018/08/29 07:15,2.925,2.941
2018/08/29 07:30,2018/08/29 07:30,2.682,2.649
2018/08/29 07:45,2018/08/29 07:45,2.461,2.361
2018/08/29 08:00,2018/08/29 08:00,2.197,2.219
2018/08/29 08:15,2018/08/29 08:15,1.983,1.949
2018/08/29 08:30,2018/08/29 08:30,1.695,1.650
2018/08/29 08:45,2018/08/29 08:45,1.396,1.390
2018/08/29 09:00,2018/08/29 09:00,1.199,1.146
2018/08/29 09:15,2018/08/29 09:15,0.949,0.945
2018/08/29 09:30,2018/08/29 09:30,0.721,0.737
2018/08/29 09:45,2018/08/29 09:45,0.489,0.533
2018/08/29 10:00,2018/08/29 10:00,0.316,0.319
2018/08/29 10:15,2018/08/29 10:15,0.172,0.187
2018/08/29 10:30,2018/08/29 10:30,0.039,0.066
2018/08/29 10:45,2018/08/29 10:45,0.000,0.006
2018/08/29 11:00,2018/08/29 11:00,0.000,0.006
2018/08/29 11:15,2018/08/29 11:15,0.000,0.006
2018/08/29 11:30,2018/08/29 11:30,0.000,0.006
2018/08/29 11:45,2018/08/29 11:45,0.000,0.006
2018/08/29 12:00,2018/08/29 12:00,0.000,0.006
2018/08/29 12:15,2018/08/29 12:15,0.000,0.006
2018/08/29 12:30,2018/08/29 12:30,0.000,0.006
2018/08/29 12:45,2018/08/29 12:45,0.000,0.006
2018/08/29 13:00,2018/08/29 13:00,0.000,0.006
2018/08/29 13:15,2018/08/29 13:15,0.000,0.006
2018/08/29 13:30,2018/08/29 13:30,0.000,0.006
2018/08/29 13:45,2018/08/29 13:45,0.000,0.006
2018/08/29 14:00,2018/08/29 14:00,0.000,0.006
2018/08/29 14:15,2018/08/29 14:15,0.000,0.006
2018/08/29 14:30,2018/08/29 14:30,0.000,0.006
2018/08/29 14:45,2018/08/29 14:45,0.000,0.006
2018/08/29 15:00,2018/08/29 15:00,0.000,0.006
2018/08/29 15:15,2018/08/29 15:15,0.000,0.006
2018/08/29 15:30,2018/08/29 15:30,0.000,0.006
2018/08/29 15:45,2018/08/29 15:45,0.000,0.006
2018/08/29 16:00,2018/08/29 16:00,0.000,0.006
2018/08/29 16:15,2018/08/29 16:15,0.000,0.006
2018/08/29 16:30,2018/08/29 16:30,0.000,0.006
2018/08/29 16:45,2018/08/29 16:45,0.000,0.006
2018/08/29 17:00,2018/08/29 17:00,0.000,0.006
2018/08/29 17:15,2018/08/29 17:15,0.000,0.006
2018/08/29 17:30,2018/08/29 17:30,0.000,0.006
2018/08/29 17:45,2018/08/29 17:45,0.000,0.006
2018/08/29 18:00,2018/08/29 18:00,0.000,0.006
2018/08/29 18:15,2018/08/29 18:15,0.000,0.006
2018/08/29 18:30,2018/08/29 18:30,0.000,0.006
2018/08/29 18:45,2018/08/29 18:45,0.000,0.006
2018/08/29 19:00,2018/08/29 19:00,0.000,0.006
2018/08/29 19:15,2018/08/29 19:15,0.000,0.006
2018/08/29 19:30,2018/08/29 19:30,0.000,0.006
2018/08/29 19:45,2018/08/29 19:45,0.000,0.006
