起报时间,预报时间,实际功率(MW),XGBoost预测功率(MW)
2019/02/26 00:45,2019/02/26 00:45,0.566,0.466
2019/02/26 01:00,2019/02/26 01:00,0.728,0.706
2019/02/26 01:15,2019/02/26 01:15,0.805,0.774
2019/02/26 01:30,2019/02/26 01:30,0.932,1.001
2019/02/26 01:45,2019/02/26 01:45,1.086,1.093
2019/02/26 02:00,2019/02/26 02:00,1.698,1.496
2019/02/26 02:15,2019/02/26 02:15,1.501,1.643
2019/02/26 02:30,2019/02/26 02:30,1.318,1.224
2019/02/26 02:45,2019/02/26 02:45,1.097,1.071
2019/02/26 03:00,2019/02/26 03:00,0.981,1.025
2019/02/26 03:15,2019/02/26 03:15,1.389,1.252
2019/02/26 03:30,2019/02/26 03:30,1.702,1.493
2019/02/26 03:45,2019/02/26 03:45,1.772,1.723
2019/02/26 04:00,2019/02/26 04:00,1.986,1.928
2019/02/26 04:15,2019/02/26 04:15,1.656,1.590
2019/02/26 04:30,2019/02/26 04:30,1.884,1.779
2019/02/26 04:45,2019/02/26 04:45,1.772,1.748
2019/02/26 05:00,2019/02/26 05:00,2.130,1.886
2019/02/26 05:15,2019/02/26 05:15,1.905,1.990
2019/02/26 05:30,2019/02/26 05:30,1.709,1.783
2019/02/26 05:45,2019/02/26 05:45,1.491,1.581
2019/02/26 06:00,2019/02/26 06:00,1.571,1.457
2019/02/26 06:15,2019/02/26 06:15,1.670,1.432
2019/02/26 06:30,2019/02/26 06:30,1.526,1.517
2019/02/26 06:45,2019/02/26 06:45,1.564,1.282
2019/02/26 07:00,2019/02/26 07:00,1.343,1.243
2019/02/26 07:15,2019/02/26 07:15,1.354,1.088
2019/02/26 07:30,2019/02/26 07:30,1.238,1.139
2019/02/26 07:45,2019/02/26 07:45,0.981,0.980
2019/02/26 08:00,2019/02/26 08:00,0.932,0.850
2019/02/26 08:15,2019/02/26 08:15,0.914,0.718
2019/02/26 08:30,2019/02/26 08:30,0.675,0.533
2019/02/26 08:45,2019/02/26 08:45,0.538,0.453
2019/02/26 09:00,2019/02/26 09:00,0.408,0.398
2019/02/26 09:15,2019/02/26 09:15,0.295,0.271
2019/02/26 09:30,2019/02/26 09:30,0.151,0.163
2019/02/26 09:45,2019/02/26 09:45,0.046,0.058
2019/02/26 10:00,2019/02/26 10:00,0.000,0.000
2019/02/26 10:15,2019/02/26 10:15,0.000,0.000
2019/02/26 10:30,2019/02/26 10:30,0.000,0.000
2019/02/26 10:45,2019/02/26 10:45,0.000,0.000
2019/02/26 11:00,2019/02/26 11:00,0.000,0.000
2019/02/26 11:15,2019/02/26 11:15,0.000,0.000
2019/02/26 11:30,2019/02/26 11:30,0.000,0.000
2019/02/26 11:45,2019/02/26 11:45,0.000,0.000
2019/02/26 12:00,2019/02/26 12:00,0.000,0.000
2019/02/26 12:15,2019/02/26 12:15,0.000,0.000
2019/02/26 12:30,2019/02/26 12:30,0.000,0.000
2019/02/26 12:45,2019/02/26 12:45,0.000,0.000
2019/02/26 13:00,2019/02/26 13:00,0.000,0.000
2019/02/26 13:15,2019/02/26 13:15,0.000,0.000
2019/02/26 13:30,2019/02/26 13:30,0.000,0.000
2019/02/26 13:45,2019/02/26 13:45,0.000,0.000
2019/02/26 14:00,2019/02/26 14:00,0.000,0.000
2019/02/26 14:15,2019/02/26 14:15,0.000,0.000
2019/02/26 14:30,2019/02/26 14:30,0.000,0.000
2019/02/26 14:45,2019/02/26 14:45,0.000,0.000
2019/02/26 15:00,2019/02/26 15:00,0.000,0.000
2019/02/26 15:15,2019/02/26 15:15,0.000,0.000
2019/02/26 15:30,2019/02/26 15:30,0.000,0.000
2019/02/26 15:45,2019/02/26 15:45,0.000,0.000
2019/02/26 16:00,2019/02/26 16:00,0.000,0.000
2019/02/26 16:15,2019/02/26 16:15,0.000,0.000
2019/02/26 16:30,2019/02/26 16:30,0.000,0.000
2019/02/26 16:45,2019/02/26 16:45,0.000,0.000
2019/02/26 17:00,2019/02/26 17:00,0.000,0.000
2019/02/26 17:15,2019/02/26 17:15,0.000,0.000
2019/02/26 17:30,2019/02/26 17:30,0.000,0.000
2019/02/26 17:45,2019/02/26 17:45,0.000,0.000
2019/02/26 18:00,2019/02/26 18:00,0.000,0.000
2019/02/26 18:15,2019/02/26 18:15,0.000,0.000
2019/02/26 18:30,2019/02/26 18:30,0.000,0.000
2019/02/26 18:45,2019/02/26 18:45,0.000,0.000
2019/02/26 19:00,2019/02/26 19:00,0.000,0.000
2019/02/26 19:15,2019/02/26 19:15,0.000,0.000
2019/02/26 19:30,2019/02/26 19:30,0.000,0.000
2019/02/26 19:45,2019/02/26 19:45,0.000,0.000
2019/02/26 20:00,2019/02/26 20:00,0.000,0.000
2019/02/26 20:15,2019/02/26 20:15,0.000,0.000
2019/02/26 20:30,2019/02/26 20:30,0.000,0.000
2019/02/26 20:45,2019/02/26 20:45,0.000,0.000
2019/02/26 21:00,2019/02/26 21:00,0.000,0.000
2019/02/26 21:15,2019/02/26 21:15,0.000,0.000
2019/02/26 21:30,2019/02/26 21:30,0.000,0.000
2019/02/26 21:45,2019/02/26 21:45,0.000,0.000
2019/02/26 22:00,2019/02/26 22:00,0.000,0.000
2019/02/26 22:15,2019/02/26 22:15,0.000,0.000
2019/02/26 22:30,2019/02/26 22:30,0.000,0.000
2019/02/26 22:45,2019/02/26 22:45,0.000,0.000
2019/02/26 23:00,2019/02/26 23:00,0.000,0.000
2019/02/26 23:15,2019/02/26 23:15,0.000,0.024
2019/02/26 23:30,2019/02/26 23:30,0.123,0.085
2019/02/26 23:45,2019/02/26 23:45,0.207,0.243
2019/02/27 00:00,2019/02/27 00:00,0.253,0.292
2019/02/27 00:15,2019/02/27 00:15,0.468,0.441
2019/02/27 00:30,2019/02/27 00:30,0.689,0.618
2019/02/27 00:45,2019/02/27 00:45,0.461,0.644
2019/02/27 01:00,2019/02/27 01:00,0.538,0.558
2019/02/27 01:15,2019/02/27 01:15,0.657,0.679
2019/02/27 01:30,2019/02/27 01:30,0.858,0.764
2019/02/27 01:45,2019/02/27 01:45,1.058,0.953
2019/02/27 02:00,2019/02/27 02:00,1.652,1.291
2019/02/27 02:15,2019/02/27 02:15,1.621,1.627
2019/02/27 02:30,2019/02/27 02:30,2.134,1.947
2019/02/27 02:45,2019/02/27 02:45,2.173,2.123
2019/02/27 03:00,2019/02/27 03:00,2.475,2.313
2019/02/27 03:15,2019/02/27 03:15,2.672,2.482
2019/02/27 03:30,2019/02/27 03:30,2.391,2.378
2019/02/27 03:45,2019/02/27 03:45,2.595,2.483
2019/02/27 04:00,2019/02/27 04:00,2.950,2.622
2019/02/27 04:15,2019/02/27 04:15,3.034,2.759
2019/02/27 04:30,2019/02/27 04:30,2.735,2.717
2019/02/27 04:45,2019/02/27 04:45,3.009,2.895
2019/02/27 05:00,2019/02/27 05:00,2.225,2.415
2019/02/27 05:15,2019/02/27 05:15,3.210,2.767
2019/02/27 05:30,2019/02/27 05:30,3.006,2.429
2019/02/27 05:45,2019/02/27 05:45,2.904,2.539
2019/02/27 06:00,2019/02/27 06:00,2.925,2.608
2019/02/27 06:15,2019/02/27 06:15,2.851,2.720
2019/02/27 06:30,2019/02/27 06:30,2.665,2.516
2019/02/27 06:45,2019/02/27 06:45,2.545,2.619
2019/02/27 07:00,2019/02/27 07:00,2.373,2.379
2019/02/27 07:15,2019/02/27 07:15,2.176,2.145
2019/02/27 07:30,2019/02/27 07:30,1.986,1.871
2019/02/27 07:45,2019/02/27 07:45,1.839,1.659
2019/02/27 08:00,2019/02/27 08:00,1.547,1.495
2019/02/27 08:15,2019/02/27 08:15,1.329,1.298
2019/02/27 08:30,2019/02/27 08:30,1.027,1.028
2019/02/27 08:45,2019/02/27 08:45,0.777,0.778
2019/02/27 09:00,2019/02/27 09:00,0.517,0.621
2019/02/27 09:15,2019/02/27 09:15,0.341,0.353
2019/02/27 09:30,2019/02/27 09:30,0.197,0.214
2019/02/27 09:45,2019/02/27 09:45,0.021,0.067
2019/02/27 10:00,2019/02/27 10:00,0.000,0.000
2019/02/27 10:15,2019/02/27 10:15,0.000,0.000
2019/02/27 10:30,2019/02/27 10:30,0.000,0.000
2019/02/27 10:45,2019/02/27 10:45,0.000,0.000
2019/02/27 11:00,2019/02/27 11:00,0.000,0.000
2019/02/27 11:15,2019/02/27 11:15,0.000,0.000
2019/02/27 11:30,2019/02/27 11:30,0.000,0.000
2019/02/27 11:45,2019/02/27 11:45,0.000,0.000
2019/02/27 12:00,2019/02/27 12:00,0.000,0.000
2019/02/27 12:15,2019/02/27 12:15,0.000,0.000
2019/02/27 12:30,2019/02/27 12:30,0.000,0.000
2019/02/27 12:45,2019/02/27 12:45,0.000,0.000
2019/02/27 13:00,2019/02/27 13:00,0.000,0.000
2019/02/27 13:15,2019/02/27 13:15,0.000,0.000
2019/02/27 13:30,2019/02/27 13:30,0.000,0.000
2019/02/27 13:45,2019/02/27 13:45,0.000,0.000
2019/02/27 14:00,2019/02/27 14:00,0.000,0.000
2019/02/27 14:15,2019/02/27 14:15,0.000,0.000
2019/02/27 14:30,2019/02/27 14:30,0.000,0.000
2019/02/27 14:45,2019/02/27 14:45,0.000,0.000
2019/02/27 15:00,2019/02/27 15:00,0.000,0.000
2019/02/27 15:15,2019/02/27 15:15,0.000,0.000
2019/02/27 15:30,2019/02/27 15:30,0.000,0.000
2019/02/27 15:45,2019/02/27 15:45,0.000,0.000
2019/02/27 16:00,2019/02/27 16:00,0.000,0.000
2019/02/27 16:15,2019/02/27 16:15,0.000,0.000
2019/02/27 16:30,2019/02/27 16:30,0.000,0.000
2019/02/27 16:45,2019/02/27 16:45,0.000,0.000
2019/02/27 17:00,2019/02/27 17:00,0.000,0.000
2019/02/27 17:15,2019/02/27 17:15,0.000,0.000
2019/02/27 17:30,2019/02/27 17:30,0.000,0.000
2019/02/27 17:45,2019/02/27 17:45,0.000,0.000
2019/02/27 18:00,2019/02/27 18:00,0.000,0.000
2019/02/27 18:15,2019/02/27 18:15,0.000,0.000
2019/02/27 18:30,2019/02/27 18:30,0.000,0.000
2019/02/27 18:45,2019/02/27 18:45,0.000,0.000
2019/02/27 19:00,2019/02/27 19:00,0.000,0.000
2019/02/27 19:15,2019/02/27 19:15,0.000,0.000
2019/02/27 19:30,2019/02/27 19:30,0.000,0.000
2019/02/27 19:45,2019/02/27 19:45,0.000,0.000
2019/02/27 20:00,2019/02/27 20:00,0.000,0.000
2019/02/27 20:15,2019/02/27 20:15,0.000,0.000
2019/02/27 20:30,2019/02/27 20:30,0.000,0.000
2019/02/27 20:45,2019/02/27 20:45,0.000,0.000
2019/02/27 21:00,2019/02/27 21:00,0.000,0.000
2019/02/27 21:15,2019/02/27 21:15,0.000,0.000
2019/02/27 21:30,2019/02/27 21:30,0.000,0.000
2019/02/27 21:45,2019/02/27 21:45,0.000,0.000
2019/02/27 22:00,2019/02/27 22:00,0.000,0.000
2019/02/27 22:15,2019/02/27 22:15,0.000,0.000
2019/02/27 22:30,2019/02/27 22:30,0.000,0.000
2019/02/27 22:45,2019/02/27 22:45,0.000,0.000
2019/02/27 23:00,2019/02/27 23:00,0.000,0.000
2019/02/27 23:15,2019/02/27 23:15,0.039,0.033
2019/02/27 23:30,2019/02/27 23:30,0.084,0.084
2019/02/27 23:45,2019/02/27 23:45,0.243,0.197
2019/02/28 00:00,2019/02/28 00:00,0.348,0.376
2019/02/28 00:15,2019/02/28 00:15,0.499,0.503
2019/02/28 00:30,2019/02/28 00:30,0.643,0.667
2019/02/28 00:45,2019/02/28 00:45,0.805,0.801
2019/02/28 01:00,2019/02/28 01:00,0.991,1.007
2019/02/28 01:15,2019/02/28 01:15,1.132,1.110
2019/02/28 01:30,2019/02/28 01:30,1.336,1.302
2019/02/28 01:45,2019/02/28 01:45,1.480,1.508
2019/02/28 02:00,2019/02/28 02:00,1.533,1.611
2019/02/28 02:15,2019/02/28 02:15,1.635,1.659
2019/02/28 02:30,2019/02/28 02:30,1.811,1.769
2019/02/28 02:45,2019/02/28 02:45,1.684,1.783
2019/02/28 03:00,2019/02/28 03:00,1.638,1.793
2019/02/28 03:15,2019/02/28 03:15,1.684,1.818
2019/02/28 03:30,2019/02/28 03:30,1.948,1.858
2019/02/28 03:45,2019/02/28 03:45,1.965,1.954
2019/02/28 04:00,2019/02/28 04:00,2.134,2.019
2019/02/28 04:15,2019/02/28 04:15,1.860,1.972
2019/02/28 04:30,2019/02/28 04:30,1.385,1.708
2019/02/28 04:45,2019/02/28 04:45,1.276,1.607
2019/02/28 05:00,2019/02/28 05:00,1.382,1.434
2019/02/28 05:15,2019/02/28 05:15,1.986,1.771
2019/02/28 05:30,2019/02/28 05:30,2.187,2.095
2019/02/28 05:45,2019/02/28 05:45,2.102,1.967
2019/02/28 06:00,2019/02/28 06:00,2.004,1.860
2019/02/28 06:15,2019/02/28 06:15,1.828,1.804
2019/02/28 06:30,2019/02/28 06:30,1.688,1.652
2019/02/28 06:45,2019/02/28 06:45,1.649,1.675
2019/02/28 07:00,2019/02/28 07:00,1.554,1.671
2019/02/28 07:15,2019/02/28 07:15,1.455,1.421
2019/02/28 07:30,2019/02/28 07:30,1.392,1.342
2019/02/28 07:45,2019/02/28 07:45,1.171,1.104
2019/02/28 08:00,2019/02/28 08:00,1.076,0.911
2019/02/28 08:15,2019/02/28 08:15,0.889,0.912
2019/02/28 08:30,2019/02/28 08:30,0.710,0.665
2019/02/28 08:45,2019/02/28 08:45,0.541,0.552
2019/02/28 09:00,2019/02/28 09:00,0.415,0.451
2019/02/28 09:15,2019/02/28 09:15,0.246,0.294
2019/02/28 09:30,2019/02/28 09:30,0.141,0.172
2019/02/28 09:45,2019/02/28 09:45,0.056,0.045
2019/02/28 10:00,2019/02/28 10:00,0.000,0.010
2019/02/28 10:15,2019/02/28 10:15,0.000,0.000
2019/02/28 10:30,2019/02/28 10:30,0.000,0.000
2019/02/28 10:45,2019/02/28 10:45,0.000,0.000
2019/02/28 11:00,2019/02/28 11:00,0.000,0.000
2019/02/28 11:15,2019/02/28 11:15,0.000,0.000
2019/02/28 11:30,2019/02/28 11:30,0.000,0.000
2019/02/28 11:45,2019/02/28 11:45,0.000,0.000
2019/02/28 12:00,2019/02/28 12:00,0.000,0.000
2019/02/28 12:15,2019/02/28 12:15,0.000,0.000
2019/02/28 12:30,2019/02/28 12:30,0.000,0.000
2019/02/28 12:45,2019/02/28 12:45,0.000,0.000
2019/02/28 13:00,2019/02/28 13:00,0.000,0.000
2019/02/28 13:15,2019/02/28 13:15,0.000,0.000
2019/02/28 13:30,2019/02/28 13:30,0.000,0.000
2019/02/28 13:45,2019/02/28 13:45,0.000,0.000
2019/02/28 14:00,2019/02/28 14:00,0.000,0.000
2019/02/28 14:15,2019/02/28 14:15,0.000,0.000
2019/02/28 14:30,2019/02/28 14:30,0.000,0.000
2019/02/28 14:45,2019/02/28 14:45,0.000,0.000
2019/02/28 15:00,2019/02/28 15:00,0.000,0.000
2019/02/28 15:15,2019/02/28 15:15,0.000,0.000
2019/02/28 15:30,2019/02/28 15:30,0.000,0.000
2019/02/28 15:45,2019/02/28 15:45,0.000,0.000
2019/02/28 16:00,2019/02/28 16:00,0.000,0.000
2019/02/28 16:15,2019/02/28 16:15,0.000,0.000
2019/02/28 16:30,2019/02/28 16:30,0.000,0.000
2019/02/28 16:45,2019/02/28 16:45,0.000,0.000
2019/02/28 17:00,2019/02/28 17:00,0.000,0.000
2019/02/28 17:15,2019/02/28 17:15,0.000,0.000
2019/02/28 17:30,2019/02/28 17:30,0.000,0.000
2019/02/28 17:45,2019/02/28 17:45,0.000,0.000
2019/02/28 18:00,2019/02/28 18:00,0.000,0.000
2019/02/28 18:15,2019/02/28 18:15,0.000,0.000
2019/02/28 18:30,2019/02/28 18:30,0.000,0.000
2019/02/28 18:45,2019/02/28 18:45,0.000,0.000
2019/02/28 19:00,2019/02/28 19:00,0.000,0.000
2019/02/28 19:15,2019/02/28 19:15,0.000,0.000
2019/02/28 19:30,2019/02/28 19:30,0.000,0.000
2019/02/28 19:45,2019/02/28 19:45,0.000,0.000
2019/02/28 20:00,2019/02/28 20:00,0.000,0.000
2019/02/28 20:15,2019/02/28 20:15,0.000,0.000
2019/02/28 20:30,2019/02/28 20:30,0.000,0.000
2019/02/28 20:45,2019/02/28 20:45,0.000,0.000
2019/02/28 21:00,2019/02/28 21:00,0.000,0.000
2019/02/28 21:15,2019/02/28 21:15,0.000,0.000
2019/02/28 21:30,2019/02/28 21:30,0.000,0.000
2019/02/28 21:45,2019/02/28 21:45,0.000,0.000
2019/02/28 22:00,2019/02/28 22:00,0.000,0.000
2019/02/28 22:15,2019/02/28 22:15,0.000,0.000
2019/02/28 22:30,2019/02/28 22:30,0.000,0.000
2019/02/28 22:45,2019/02/28 22:45,0.000,0.000
2019/02/28 23:00,2019/02/28 23:00,0.000,0.023
2019/02/28 23:15,2019/02/28 23:15,0.046,0.037
2019/02/28 23:30,2019/02/28 23:30,0.120,0.119
2019/02/28 23:45,2019/02/28 23:45,0.246,0.246
2019/05/25 00:00,2019/05/25 00:00,1.895,1.880
2019/05/25 00:15,2019/05/25 00:15,2.134,2.125
2019/05/25 00:30,2019/05/25 00:30,2.377,2.387
2019/05/25 00:45,2019/05/25 00:45,2.605,2.658
2019/05/25 01:00,2019/05/25 01:00,2.869,2.742
2019/05/25 01:15,2019/05/25 01:15,3.080,3.021
2019/05/25 01:30,2019/05/25 01:30,3.245,3.224
2019/05/25 01:45,2019/05/25 01:45,3.417,3.476
2019/05/25 02:00,2019/05/25 02:00,3.554,3.568
2019/05/25 02:15,2019/05/25 02:15,3.684,3.613
2019/05/25 02:30,2019/05/25 02:30,3.772,3.740
2019/05/25 02:45,2019/05/25 02:45,3.811,3.830
2019/05/25 03:00,2019/05/25 03:00,3.846,3.915
2019/05/25 03:15,2019/05/25 03:15,3.779,3.881
2019/05/25 03:30,2019/05/25 03:30,3.727,3.892
2019/05/25 03:45,2019/05/25 03:45,3.646,3.817
2019/05/25 04:00,2019/05/25 04:00,3.646,3.605
2019/05/25 04:15,2019/05/25 04:15,3.618,3.605
2019/05/25 04:30,2019/05/25 04:30,3.614,3.603
2019/05/25 04:45,2019/05/25 04:45,3.667,3.604
2019/05/25 05:00,2019/05/25 05:00,3.523,3.585
2019/05/25 05:15,2019/05/25 05:15,3.698,3.608
2019/05/25 05:30,2019/05/25 05:30,3.568,3.570
2019/05/25 05:45,2019/05/25 05:45,3.649,3.621
2019/05/25 06:00,2019/05/25 06:00,3.614,3.529
2019/05/25 06:15,2019/05/25 06:15,3.477,3.442
2019/05/25 06:30,2019/05/25 06:30,3.540,3.413
2019/05/25 06:45,2019/05/25 06:45,3.407,3.255
2019/05/25 07:00,2019/05/25 07:00,3.340,3.359
2019/05/25 07:15,2019/05/25 07:15,3.192,3.008
2019/05/25 07:30,2019/05/25 07:30,3.009,2.998
2019/05/25 07:45,2019/05/25 07:45,2.791,2.881
2019/05/25 08:00,2019/05/25 08:00,2.489,2.642
2019/05/25 08:15,2019/05/25 08:15,2.549,2.298
2019/05/25 08:30,2019/05/25 08:30,2.194,2.244
2019/05/25 08:45,2019/05/25 08:45,1.568,1.613
2019/05/25 09:00,2019/05/25 09:00,1.459,1.509
2019/05/25 09:15,2019/05/25 09:15,0.647,0.902
2019/05/25 09:30,2019/05/25 09:30,1.399,0.806
2019/05/25 09:45,2019/05/25 09:45,0.896,0.913
2019/05/25 10:00,2019/05/25 10:00,0.612,0.541
2019/05/25 10:15,2019/05/25 10:15,0.555,0.519
2019/05/25 10:30,2019/05/25 10:30,0.144,0.308
2019/05/25 10:45,2019/05/25 10:45,0.169,0.167
2019/05/25 11:00,2019/05/25 11:00,0.088,0.048
2019/05/25 11:15,2019/05/25 11:15,0.000,0.005
2019/05/25 11:30,2019/05/25 11:30,0.000,0.000
2019/05/25 11:45,2019/05/25 11:45,0.000,0.000
2019/05/25 12:00,2019/05/25 12:00,0.000,0.000
2019/05/25 12:15,2019/05/25 12:15,0.000,0.000
2019/05/25 12:30,2019/05/25 12:30,0.000,0.000
2019/05/25 12:45,2019/05/25 12:45,0.000,0.000
2019/05/25 13:00,2019/05/25 13:00,0.000,0.000
2019/05/25 13:15,2019/05/25 13:15,0.000,0.000
2019/05/25 13:30,2019/05/25 13:30,0.000,0.000
2019/05/25 13:45,2019/05/25 13:45,0.000,0.000
2019/05/25 14:00,2019/05/25 14:00,0.000,0.000
2019/05/25 14:15,2019/05/25 14:15,0.000,0.000
2019/05/25 14:30,2019/05/25 14:30,0.000,0.000
2019/05/25 14:45,2019/05/25 14:45,0.000,0.000
2019/05/25 15:00,2019/05/25 15:00,0.000,0.000
2019/05/25 15:15,2019/05/25 15:15,0.000,0.000
2019/05/25 15:30,2019/05/25 15:30,0.000,0.000
2019/05/25 15:45,2019/05/25 15:45,0.000,0.000
2019/05/25 16:00,2019/05/25 16:00,0.000,0.000
2019/05/25 16:15,2019/05/25 16:15,0.000,0.000
2019/05/25 16:30,2019/05/25 16:30,0.000,0.000
2019/05/25 16:45,2019/05/25 16:45,0.000,0.000
2019/05/25 17:00,2019/05/25 17:00,0.000,0.000
2019/05/25 17:15,2019/05/25 17:15,0.000,0.000
2019/05/25 17:30,2019/05/25 17:30,0.000,0.000
2019/05/25 17:45,2019/05/25 17:45,0.000,0.000
2019/05/25 18:00,2019/05/25 18:00,0.000,0.000
2019/05/25 18:15,2019/05/25 18:15,0.000,0.000
2019/05/25 18:30,2019/05/25 18:30,0.000,0.000
2019/05/25 18:45,2019/05/25 18:45,0.000,0.000
2019/05/25 19:00,2019/05/25 19:00,0.000,0.000
2019/05/25 19:15,2019/05/25 19:15,0.000,0.000
2019/05/25 19:30,2019/05/25 19:30,0.000,0.000
2019/05/25 19:45,2019/05/25 19:45,0.000,0.000
2019/05/25 20:00,2019/05/25 20:00,0.000,0.000
2019/05/25 20:15,2019/05/25 20:15,0.000,0.000
2019/05/25 20:30,2019/05/25 20:30,0.000,0.000
2019/05/25 20:45,2019/05/25 20:45,0.000,0.000
2019/05/25 21:00,2019/05/25 21:00,0.000,0.000
2019/05/25 21:15,2019/05/25 21:15,0.000,0.009
2019/05/25 21:30,2019/05/25 21:30,0.056,0.046
2019/05/25 21:45,2019/05/25 21:45,0.130,0.155
2019/05/25 22:00,2019/05/25 22:00,0.250,0.243
2019/05/25 22:15,2019/05/25 22:15,0.355,0.383
2019/05/25 22:30,2019/05/25 22:30,0.541,0.509
2019/05/25 22:45,2019/05/25 22:45,0.773,0.734
2019/05/25 23:00,2019/05/25 23:00,0.953,0.936
2019/05/25 23:15,2019/05/25 23:15,1.034,1.171
2019/05/25 23:30,2019/05/25 23:30,1.209,1.215
2019/05/25 23:45,2019/05/25 23:45,1.473,1.510
2019/05/26 00:00,2019/05/26 00:00,1.673,1.692
2019/05/26 00:15,2019/05/26 00:15,1.958,1.869
2019/05/26 00:30,2019/05/26 00:30,1.600,1.901
2019/05/26 00:45,2019/05/26 00:45,2.088,1.928
2019/05/26 01:00,2019/05/26 01:00,2.612,2.344
2019/05/26 01:15,2019/05/26 01:15,2.784,2.609
2019/05/26 01:30,2019/05/26 01:30,2.661,2.740
2019/05/26 01:45,2019/05/26 01:45,3.013,2.881
2019/05/26 02:00,2019/05/26 02:00,3.487,3.043
2019/05/26 02:15,2019/05/26 02:15,1.955,2.753
2019/05/26 02:30,2019/05/26 02:30,3.255,2.762
2019/05/26 02:45,2019/05/26 02:45,3.561,3.106
2019/05/26 03:00,2019/05/26 03:00,1.965,2.850
2019/05/26 03:15,2019/05/26 03:15,2.338,2.268
2019/05/26 03:30,2019/05/26 03:30,2.510,2.046
2019/05/26 03:45,2019/05/26 03:45,2.123,2.325
2019/05/26 04:00,2019/05/26 04:00,3.294,2.700
2019/05/26 04:15,2019/05/26 04:15,3.266,3.176
2019/05/26 04:30,2019/05/26 04:30,2.373,2.709
2019/05/26 04:45,2019/05/26 04:45,3.779,3.172
2019/05/26 05:00,2019/05/26 05:00,3.491,3.608
2019/05/26 05:15,2019/05/26 05:15,3.287,3.216
2019/05/26 05:30,2019/05/26 05:30,2.696,3.063
2019/05/26 05:45,2019/05/26 05:45,1.396,1.554
2019/05/26 06:00,2019/05/26 06:00,2.647,2.410
2019/05/26 06:15,2019/05/26 06:15,1.761,1.666
2019/05/26 06:30,2019/05/26 06:30,2.967,2.563
2019/05/26 06:45,2019/05/26 06:45,2.897,2.707
2019/05/26 07:00,2019/05/26 07:00,2.658,2.713
2019/05/26 07:15,2019/05/26 07:15,2.661,2.364
2019/05/26 07:30,2019/05/26 07:30,2.489,2.110
2019/05/26 07:45,2019/05/26 07:45,0.485,1.363
2019/05/26 08:00,2019/05/26 08:00,0.527,0.816
2019/05/26 08:15,2019/05/26 08:15,0.780,0.755
2019/05/26 08:30,2019/05/26 08:30,0.250,0.514
2019/05/26 08:45,2019/05/26 08:45,1.202,0.490
2019/05/26 09:00,2019/05/26 09:00,1.276,1.218
2019/05/26 09:15,2019/05/26 09:15,1.234,1.044
2019/05/26 09:30,2019/05/26 09:30,0.918,1.031
2019/05/26 09:45,2019/05/26 09:45,0.461,0.682
2019/05/26 10:00,2019/05/26 10:00,0.429,0.326
2019/05/26 10:15,2019/05/26 10:15,0.552,0.397
2019/05/26 10:30,2019/05/26 10:30,0.053,0.305
2019/05/26 10:45,2019/05/26 10:45,0.000,0.051
2019/05/26 11:00,2019/05/26 11:00,0.000,0.036
2019/05/26 11:15,2019/05/26 11:15,0.000,0.001
2019/05/26 11:30,2019/05/26 11:30,0.000,0.000
2019/05/26 11:45,2019/05/26 11:45,0.000,0.000
2019/05/26 12:00,2019/05/26 12:00,0.000,0.000
2019/05/26 12:15,2019/05/26 12:15,0.000,0.000
2019/05/26 12:30,2019/05/26 12:30,0.000,0.000
2019/05/26 12:45,2019/05/26 12:45,0.000,0.000
2019/05/26 13:00,2019/05/26 13:00,0.000,0.000
2019/05/26 13:15,2019/05/26 13:15,0.000,0.000
2019/05/26 13:30,2019/05/26 13:30,0.000,0.000
2019/05/26 13:45,2019/05/26 13:45,0.000,0.000
2019/05/26 14:00,2019/05/26 14:00,0.000,0.000
2019/05/26 14:15,2019/05/26 14:15,0.000,0.000
2019/05/26 14:30,2019/05/26 14:30,0.000,0.000
2019/05/26 14:45,2019/05/26 14:45,0.000,0.000
2019/05/26 15:00,2019/05/26 15:00,0.000,0.000
2019/05/26 15:15,2019/05/26 15:15,0.000,0.000
2019/05/26 15:30,2019/05/26 15:30,0.000,0.000
2019/05/26 15:45,2019/05/26 15:45,0.000,0.000
2019/05/26 16:00,2019/05/26 16:00,0.000,0.000
2019/05/26 16:15,2019/05/26 16:15,0.000,0.000
2019/05/26 16:30,2019/05/26 16:30,0.000,0.000
2019/05/26 16:45,2019/05/26 16:45,0.000,0.000
2019/05/26 17:00,2019/05/26 17:00,0.000,0.000
2019/05/26 17:15,2019/05/26 17:15,0.000,0.000
2019/05/26 17:30,2019/05/26 17:30,0.000,0.000
2019/05/26 17:45,2019/05/26 17:45,0.000,0.000
2019/05/26 18:00,2019/05/26 18:00,0.000,0.000
2019/05/26 18:15,2019/05/26 18:15,0.000,0.000
2019/05/26 18:30,2019/05/26 18:30,0.000,0.000
2019/05/26 18:45,2019/05/26 18:45,0.000,0.000
2019/05/26 19:00,2019/05/26 19:00,0.000,0.000
2019/05/26 19:15,2019/05/26 19:15,0.000,0.000
2019/05/26 19:30,2019/05/26 19:30,0.000,0.000
2019/05/26 19:45,2019/05/26 19:45,0.000,0.000
2019/05/26 20:00,2019/05/26 20:00,0.000,0.000
2019/05/26 20:15,2019/05/26 20:15,0.000,0.000
2019/05/26 20:30,2019/05/26 20:30,0.000,0.000
2019/05/26 20:45,2019/05/26 20:45,0.000,0.000
