date,pressure,humidity,cloudiness,temperature,windSpeed,irradiance,realPower,theoryPower
2021/1/11 0:00,1006.269,61.538,0,-4.213,3.441,0,0,100
2021/1/11 0:15,1006.268,63.008,0,-4.186,3.611,0,0,100
2021/1/11 0:30,1006.267,64.344,0,-4.161,3.67,0,0,100
2021/1/11 0:45,1006.266,65.586,0,-4.137,3.719,0,0,100
2021/1/11 1:00,1006.265,66.708,0,-4.12,3.689,0,0,100
2021/1/11 1:15,1006.264,67.652,0,-4.116,3.554,0,0,100
2021/1/11 1:30,1006.263,68.69,0,-4.119,3.427,0,0,100
2021/1/11 1:45,1006.26,69.94,0,-4.128,3.375,0,0,100
2021/1/11 2:00,1006.259,71.292,0,-4.128,3.369,0,0,100
2021/1/11 2:15,1006.257,72.616,0,-4.12,3.288,0,0,100
2021/1/11 2:30,1006.255,73.983,0,-4.121,3.224,0,0,100
2021/1/11 2:45,1006.255,75.237,0,-4.119,3.187,0,0,100
2021/1/11 3:00,1006.254,76.474,0,-4.136,2.984,0,0,100
2021/1/11 3:15,1006.252,77.619,0,-4.168,2.685,0,0,100
2021/1/11 3:30,1006.25,78.567,0,-4.188,2.513,0,0,100
2021/1/11 3:45,1006.247,79.46,0,-4.198,2.411,0,0,100
2021/1/11 4:00,1006.244,80.155,0,-4.192,2.275,0,0,100
2021/1/11 4:15,1006.241,80.717,0,-4.194,2.185,0,0,100
2021/1/11 4:30,1006.24,81.321,0,-4.213,2.267,0,0,100
2021/1/11 4:45,1006.238,81.825,0,-4.223,2.36,0,0,100
2021/1/11 5:00,1006.237,82.075,0,-4.22,2.408,0,0,100
2021/1/11 5:15,1006.236,81.931,0,-4.202,2.381,0,0,100
2021/1/11 5:30,1006.235,81.663,0,-4.173,2.309,0,0,100
2021/1/11 5:45,1006.235,81.531,0,-4.14,2.273,0,0,100
2021/1/11 6:00,1006.236,81.334,0.07,-4.112,2.335,0,0,100
2021/1/11 6:15,1006.236,81.1,0.347,-4.055,2.297,0,0,100
2021/1/11 6:30,1006.237,80.169,0.534,-3.982,2.18,0,0,100
2021/1/11 6:45,1006.237,79.283,0.561,-3.92,2.1,0,0,100
2021/1/11 7:00,1006.237,78.636,0.504,-3.874,2.069,0,0,100
2021/1/11 7:15,1006.236,77.943,0.523,-3.835,1.969,0,0,100
2021/1/11 7:30,1006.235,77.216,0.542,-3.811,1.89,0,0,100
2021/1/11 7:45,1006.235,76.937,0.582,-3.825,1.952,0,0.302036,100
2021/1/11 8:00,1006.235,77.18,0.545,-3.841,2.04,6.162,1.37463,100
2021/1/11 8:15,1006.235,77.304,0.533,-3.782,2.11,20.428,3.77475,100
2021/1/11 8:30,1006.236,76.394,0.461,-3.568,2.199,38.595,12.9729,100
2021/1/11 8:45,1006.236,75.062,0.494,-3.376,2.181,58.577,21.7894,100
2021/1/11 9:00,1006.236,73.661,0.459,-3.158,2.01,80.529,28.4328,100
2021/1/11 9:15,1006.237,73.688,0.35,-2.941,2.141,106.591,23.2666,100
2021/1/11 9:30,1006.24,74.127,0.246,-2.637,2.631,146.86,16.4035,100
2021/1/11 9:45,1006.245,74.106,0.173,-2.288,3.236,200.371,19.4007,100
2021/1/11 10:00,1006.25,74.363,0.099,-1.944,3.367,239.047,33.233,100
2021/1/11 10:15,1006.255,71.439,0.051,-1.542,3.18,271.669,29.652,100
2021/1/11 10:30,1006.259,65.297,0.031,-1.108,3.247,306.082,53.1626,100
2021/1/11 10:45,1006.265,63.06,0.022,-0.682,3.223,345.815,58.6448,100
2021/1/11 11:00,1006.268,58.413,0.019,-0.323,3.523,382.328,61.9351,100
2021/1/11 11:15,1006.271,55.547,0.011,0.031,3.821,464.765,62.0455,100
2021/1/11 11:30,1006.274,55.56,0,0.271,4.155,507.063,67.2927,100
2021/1/11 11:45,1006.273,53.822,0,0.491,4.409,520.438,67.7638,100
2021/1/11 12:00,1006.27,51.219,0,0.659,4.599,526.621,68.462,100
2021/1/11 12:15,1006.269,50.525,0,0.806,4.771,528.372,69.6709,100
2021/1/11 12:30,1006.268,48.937,0,0.917,4.932,526.001,70.8925,100
2021/1/11 12:45,1006.268,49.17,0,0.997,5.133,519.48,71.3361,100
2021/1/11 13:00,1006.268,50.257,0,1.027,5.258,508.974,70.8523,100
2021/1/11 13:15,1006.267,51.372,0,1.002,5.349,494.551,69.7901,100
2021/1/11 13:30,1006.264,51.7,0,0.923,5.484,476.303,67.9901,100
2021/1/11 13:45,1006.259,52.622,0,0.798,5.733,454.498,65.7243,100
2021/1/11 14:00,1006.255,53.284,0,0.644,6.015,429.076,62.3348,100
2021/1/11 14:15,1006.251,53.2,0,0.477,6.153,400.173,60.2056,100
2021/1/11 14:30,1006.247,52.698,0,0.305,6.171,368.078,57.3034,100
2021/1/11 14:45,1006.247,51.535,0,0.15,6.137,332.774,53.1569,100
2021/1/11 15:00,1006.248,49.941,0,0.014,6.057,295.023,48.7632,100
2021/1/11 15:15,1006.246,48.48,0,-0.115,5.934,254.501,43.7082,100
2021/1/11 15:30,1006.245,47.562,0,-0.227,5.777,211.724,37.1072,100
2021/1/11 15:45,1006.243,47.251,0,-0.351,5.667,167.53,30.6503,100
2021/1/11 16:00,1006.24,47.441,0,-0.511,5.559,122.513,17.5359,100
2021/1/11 16:15,1006.238,48.118,0,-0.727,5.373,78.1,11.5144,100
2021/1/11 16:30,1006.236,49.692,0,-1.003,5.057,37.168,5.80846,100
2021/1/11 16:45,1006.235,51.91,0,-1.398,4.324,6.799,2.97049,100
2021/1/11 17:00,1006.233,54.523,0,-1.801,4.018,0,1.07802,100
2021/1/11 17:15,1006.232,57.512,0,-2.107,3.97,0,0.0512213,100
2021/1/11 17:30,1006.229,60.816,0,-2.359,4.01,0,0,100
2021/1/11 17:45,1006.224,64.089,0,-2.594,4.076,0,0,100
2021/1/11 18:00,1006.221,66.604,0,-2.768,4.114,0,0,100
2021/1/11 18:15,1006.221,68.559,0,-2.909,4.1,0,0,100
2021/1/11 18:30,1006.22,70.32,0,-3.037,4.071,0,0,100
2021/1/11 18:45,1006.218,72.406,0,-3.177,4.033,0,0,100
2021/1/11 19:00,1006.216,74.847,0,-3.331,4.01,0,0,100
2021/1/11 19:15,1006.214,77.431,0,-3.503,4.019,0,0,100
2021/1/11 19:30,1006.211,79.682,0,-3.669,4.079,0,0,100
2021/1/11 19:45,1006.208,81.117,0,-3.801,4.206,0,0,100
2021/1/11 20:00,1006.206,81.91,0,-3.923,4.287,0,0,100
2021/1/11 20:15,1006.204,82.303,0,-4.034,4.329,0,0,100
2021/1/11 20:30,1006.203,82.449,0,-4.14,4.335,0,0,100
2021/1/11 20:45,1006.201,82.805,0,-4.25,4.306,0,0,100
2021/1/11 21:00,1006.198,83.393,0,-4.369,4.23,0,0,100
2021/1/11 21:15,1006.195,84.507,0,-4.508,4.068,0,0,100
2021/1/11 21:30,1006.192,85.802,0,-4.652,3.936,0,0,100
2021/1/11 21:45,1006.189,87.256,0,-4.8,3.859,0,0,100
2021/1/11 22:00,1006.185,88.949,0,-4.963,3.869,0,0,100
2021/1/11 22:15,1006.182,90.798,0,-5.139,3.975,0,0,100
2021/1/11 22:30,1006.179,92.288,0,-5.302,4.118,0,0,100
2021/1/11 22:45,1006.176,93.067,0,-5.442,4.183,0,0,100
2021/1/11 23:00,1006.173,93.311,0,-5.558,4.216,0,0,100
2021/1/11 23:15,1006.169,93.446,0,-5.673,4.24,0,0,100
2021/1/11 23:30,1006.166,93.324,0,-5.778,4.261,0,0,100
2021/1/11 23:45,1006.163,92.899,0,-5.865,4.296,0,0,100
2021/1/12 0:00,1006.158,89.473,0,-5.764,4.532,0,0,100
2021/1/12 0:15,1006.153,90.187,0,-5.851,4.564,0,0,100
2021/1/12 0:30,1006.148,90.671,0,-5.938,4.587,0,0,100
2021/1/12 0:45,1006.142,90.916,0,-6.014,4.622,0,0,100
2021/1/12 1:00,1006.138,91.222,0,-6.088,4.633,0,0,100
2021/1/12 1:15,1006.134,91.419,0,-6.149,4.62,0,0,100
2021/1/12 1:30,1006.131,91.488,0,-6.196,4.593,0,0,100
2021/1/12 1:45,1006.127,91.631,0,-6.239,4.632,0,0,100
2021/1/12 2:00,1006.125,91.791,0,-6.271,4.722,0,0,100
2021/1/12 2:15,1006.122,91.811,0,-6.279,4.863,0,0,100
2021/1/12 2:30,1006.119,91.669,0,-6.274,4.999,0,0,100
2021/1/12 2:45,1006.115,91.106,0,-6.259,5.08,0,0,100
2021/1/12 3:00,1006.112,90.071,0,-6.224,5.171,0,0,100
2021/1/12 3:15,1006.108,88.872,0,-6.182,5.235,0,0,100
2021/1/12 3:30,1006.105,87.866,0,-6.17,5.19,0,0,100
2021/1/12 3:45,1006.102,87.152,0,-6.183,5.152,0,0,100
2021/1/12 4:00,1006.099,86.505,0,-6.184,5.198,0,0,100
2021/1/12 4:15,1006.096,85.961,0,-6.178,5.262,0,0,100
2021/1/12 4:30,1006.094,85.572,0,-6.17,5.332,0,0,100
2021/1/12 4:45,1006.093,85.438,0,-6.173,5.366,0,0,100
2021/1/12 5:00,1006.091,85.652,0,-6.198,5.339,0,0,100
2021/1/12 5:15,1006.089,86.19,0,-6.223,5.35,0,0,100
2021/1/12 5:30,1006.086,87.01,0,-6.25,5.388,0,0,100
2021/1/12 5:45,1006.085,87.97,0,-6.279,5.395,0,0,100
2021/1/12 6:00,1006.085,88.958,0,-6.313,5.384,0,0,100
2021/1/12 6:15,1006.084,90.048,0,-6.369,5.309,0,0,100
2021/1/12 6:30,1006.081,91.057,0,-6.44,5.17,0,0,100
2021/1/12 6:45,1006.079,91.985,0,-6.518,5.056,0,0,100
2021/1/12 7:00,1006.076,92.834,0,-6.589,5.013,0,0,100
2021/1/12 7:15,1006.073,93.561,0,-6.66,4.918,0,0,100
2021/1/12 7:30,1006.072,94.087,0,-6.728,4.775,0,0.102695,100
2021/1/12 7:45,1006.072,94.555,0,-6.769,4.611,8.636,1.0629,100
2021/1/12 8:00,1006.072,94.882,0,-6.672,4.393,40.319,2.29748,100
2021/1/12 8:15,1006.073,94.769,0,-6.386,4.194,81.763,6.37216,100
2021/1/12 8:30,1006.075,94.087,0,-5.935,4.166,126.462,11.1887,100
2021/1/12 8:45,1006.077,92.781,0,-5.492,4.202,171.616,18.3276,100
2021/1/12 9:00,1006.082,90.688,0,-4.978,4.216,217.389,21.2948,100
2021/1/12 9:15,1006.09,87.805,0,-4.329,4.736,260.431,25.8994,100
2021/1/12 9:30,1006.097,85.297,0,-3.778,5.208,301.321,31.1846,100
2021/1/12 9:45,1006.104,82.577,0,-3.234,5.323,339.559,36.6057,100
2021/1/12 10:00,1006.11,79.194,0,-2.704,5.733,374.955,41.4029,100
2021/1/12 10:15,1006.116,76.84,0,-2.258,5.802,407.238,46.0744,100
2021/1/12 10:30,1006.122,74.779,0,-1.816,5.635,436.184,50.2835,100
2021/1/12 10:45,1006.128,72.529,0,-1.368,5.504,461.609,53.6845,100
2021/1/12 11:00,1006.134,69.491,0,-0.93,5.43,483.349,55.6901,100
2021/1/12 11:15,1006.138,65.427,0,-0.561,5.436,501.273,58.3986,100
2021/1/12 11:30,1006.142,64.458,0,-0.244,5.276,515.259,60.5564,100
2021/1/12 11:45,1006.145,63.969,0,0.065,5.119,525.252,62.454,100
2021/1/12 12:00,1006.146,63.686,0,0.362,4.947,531.204,57.4539,100
2021/1/12 12:15,1006.148,62.748,0,0.659,4.8,533.073,60.8253,100
2021/1/12 12:30,1006.15,61.838,0,0.925,4.638,530.851,61.3278,100
2021/1/12 12:45,1006.153,59.91,0,1.193,4.555,524.547,64.6551,100
2021/1/12 13:00,1006.155,56.469,0,1.455,4.666,514.201,63.8169,100
2021/1/12 13:15,1006.157,56.42,0,1.69,4.861,499.885,60.3674,100
2021/1/12 13:30,1006.158,56.812,0,1.891,5.027,481.7,55.2658,100
2021/1/12 13:45,1006.157,57.375,0,2.066,5.147,459.761,57.5521,100
2021/1/12 14:00,1006.157,58.204,0,2.219,5.245,434.158,54.2666,100
2021/1/12 14:15,1006.157,59.57,0,2.349,5.333,405.042,53.2123,100
2021/1/12 14:30,1006.157,61.224,0,2.46,5.413,372.603,49.9766,100
2021/1/12 14:45,1006.161,62.526,0,2.573,5.493,337.065,46.405,100
2021/1/12 15:00,1006.166,63.241,0,2.673,5.601,298.73,42.4705,100
2021/1/12 15:15,1006.168,63.583,0,2.737,5.692,257.963,37.2739,100
2021/1/12 15:30,1006.168,63.673,0,2.759,5.769,215.129,32.1126,100
2021/1/12 15:45,1006.167,63.934,0,2.732,5.87,170.751,24.3872,100
2021/1/12 16:00,1006.165,64.686,0,2.649,5.896,125.635,16.0665,100
2021/1/12 16:15,1006.163,66.233,0,2.491,5.753,81.111,10.3709,100
2021/1/12 16:30,1006.162,68.779,0,2.195,5.375,39.805,6.1498,100
2021/1/12 16:45,1006.161,72.116,0,1.752,5.024,8.295,3.01745,100
2021/1/12 17:00,1006.158,75.646,0,1.311,4.842,0,1.06563,100
2021/1/12 17:15,1006.155,78.993,0,0.954,4.774,0,0.01652,100
2021/1/12 17:30,1006.151,81.747,0,0.647,4.733,0,0,100
2021/1/12 17:45,1006.146,83.626,0,0.379,4.703,0,0,100
2021/1/12 18:00,1006.141,84.781,0,0.163,4.689,0,0,100
2021/1/12 18:15,1006.138,85.537,0,-0.027,4.734,0,0,100
2021/1/12 18:30,1006.135,86.255,0,-0.225,4.785,0,0,100
2021/1/12 18:45,1006.132,86.525,0,-0.406,4.784,0,0,100
2021/1/12 19:00,1006.129,86.505,0,-0.567,4.862,0,0,100
2021/1/12 19:15,1006.126,86.378,0,-0.719,4.983,0,0,100
2021/1/12 19:30,1006.122,86.496,0,-0.871,5.022,0,0,100
2021/1/12 19:45,1006.118,87.003,0,-1.034,5.02,0,0,100
2021/1/12 20:00,1006.114,87.695,0,-1.201,5.057,0,0,100
2021/1/12 20:15,1006.111,88.16,0,-1.346,5.105,0,0,100
2021/1/12 20:30,1006.11,88.211,0,-1.467,5.03,0,0,100
2021/1/12 20:45,1006.109,88.283,0,-1.562,5.048,0,0,100
2021/1/12 21:00,1006.105,89.094,0,-1.652,5.274,0,0,100
2021/1/12 21:15,1006.103,89.676,0,-1.726,5.229,0,0,100
2021/1/12 21:30,1006.101,90.125,0,-1.794,5.219,0,0,100
2021/1/12 21:45,1006.1,90.4,0,-1.844,5.223,0,0,100
2021/1/12 22:00,1006.099,91.14,0,-1.893,5.339,0,0,100
2021/1/12 22:15,1006.097,92.184,0,-1.955,5.374,0,0,100
2021/1/12 22:30,1006.096,92.883,0,-1.989,5.422,0,0,100
2021/1/12 22:45,1006.094,93.443,0,-2.016,5.54,0,0,100
2021/1/12 23:00,1006.094,93.47,0,-2.004,5.7,0,0,100
2021/1/12 23:15,1006.094,93.253,0,-1.945,5.849,0,0,100
2021/1/12 23:30,1006.095,93.547,0,-1.883,6.038,0,0,100
2021/1/12 23:45,1006.095,94.289,0,-1.837,6.184,0,0,100
2021/1/13 0:00,1006.091,93.061,0,-1.693,5.922,0,0,100
2021/1/13 0:15,1006.09,93.514,0,-1.657,6.104,0,0,100
2021/1/13 0:30,1006.091,94.094,0,-1.626,6.173,0,0,100
2021/1/13 0:45,1006.092,94.791,0,-1.61,6.165,0,0,100
2021/1/13 1:00,1006.094,95.63,0,-1.613,6.168,0,0,100
2021/1/13 1:15,1006.096,96.613,0,-1.63,6.148,0,0,100
2021/1/13 1:30,1006.096,97.405,0,-1.639,6.101,0,0,100
2021/1/13 1:45,1006.096,97.961,0,-1.555,6.173,0,0,100
2021/1/13 2:00,1006.096,98.737,0,-1.433,6.234,0,0,100
2021/1/13 2:15,1006.096,99.144,0,-1.339,6.253,0,0,100
2021/1/13 2:30,1006.097,99.402,0,-1.274,6.284,0,0,100
2021/1/13 2:45,1006.1,99.655,0,-1.277,6.295,0,0,100
2021/1/13 3:00,1006.098,99.82,0,-1.497,6.156,0,0,100
2021/1/13 3:15,1006.092,99.976,0,-1.826,5.818,0,0,100
2021/1/13 3:30,1006.092,100,0,-1.902,5.615,0,0,100
2021/1/13 3:45,1006.098,100,0,-1.58,5.745,0,0,100
2021/1/13 4:00,1006.104,100,0,-1.277,6.176,0,0,100
2021/1/13 4:15,1006.108,99.942,0,-1.224,6.498,0,0,100
2021/1/13 4:30,1006.108,99.661,0,-1.392,6.551,0,0,100
2021/1/13 4:45,1006.106,98.578,0,-1.756,6.328,0,0,100
2021/1/13 5:00,1006.104,97.575,0,-2.106,6.159,0,0,100
2021/1/13 5:15,1006.104,97.27,0,-2.274,6.346,0,0,100
2021/1/13 5:30,1006.105,96.879,0,-2.317,6.598,0,0,100
2021/1/13 5:45,1006.108,96.2,0,-2.323,6.722,0,0,100
2021/1/13 6:00,1006.116,94.498,0,-2.168,6.859,0,0,100
2021/1/13 6:15,1006.122,91.69,0,-2.116,6.989,0,0,100
2021/1/13 6:30,1006.128,88.364,0,-2.12,7.088,0,0,100
2021/1/13 6:45,1006.134,84.393,0,-2.103,7.16,0,0,100
2021/1/13 7:00,1006.143,79.303,0,-1.919,7.392,0,0,100
2021/1/13 7:15,1006.152,74.362,0,-1.482,7.714,0,0,100
2021/1/13 7:30,1006.16,70.175,0,-1.115,8.008,0,0,100
2021/1/13 7:45,1006.165,67.411,0,-0.839,8.287,9.405,0.745219,100
2021/1/13 8:00,1006.17,65.705,0,-0.538,8.449,41.986,2.61272,100
2021/1/13 8:15,1006.176,64.281,0,-0.172,8.519,83.964,5.26561,100
2021/1/13 8:30,1006.183,62.575,0,0.26,8.637,128.947,8.57665,100
2021/1/13 8:45,1006.19,60.223,0,0.736,8.868,174.348,12.7982,100
2021/1/13 9:00,1006.197,57.522,0,1.186,9.151,218.863,17.1839,100
2021/1/13 9:15,1006.203,55.318,0,1.516,9.374,261.719,23.3086,100
2021/1/13 9:30,1006.209,53.45,0,1.794,9.463,302.39,28.9756,100
2021/1/13 9:45,1006.213,51.813,0,1.993,9.643,340.489,34.804,100
2021/1/13 10:00,1006.217,50.493,0,2.13,9.856,375.719,40.7852,100
2021/1/13 10:15,1006.22,49.854,0,2.22,9.96,407.828,44.4344,100
2021/1/13 10:30,1006.223,49.917,0,2.268,9.983,436.611,48.1471,100
2021/1/13 10:45,1006.226,50.314,0,2.289,9.964,461.896,50.8801,100
2021/1/13 11:00,1006.228,50.775,0,2.299,9.914,483.549,52.9513,100
2021/1/13 11:15,1006.23,51.115,0,2.306,9.777,501.449,57.3933,100
2021/1/13 11:30,1006.233,51.197,0,2.318,9.61,515.49,58.2324,100
2021/1/13 11:45,1006.232,51.095,0,2.316,9.491,525.611,61.8888,100
2021/1/13 12:00,1006.231,50.996,0,2.306,9.376,531.768,62.2107,100
2021/1/13 12:15,1006.231,50.806,0,2.304,9.239,533.875,64.2274,100
2021/1/13 12:30,1006.231,50.625,0,2.303,9.075,531.915,63.6432,100
2021/1/13 12:45,1006.232,50.441,0,2.303,8.873,525.914,63.2629,100
2021/1/13 13:00,1006.234,50.198,0,2.3,8.595,515.886,58.5733,100
2021/1/13 13:15,1006.235,49.484,0,2.309,8.29,501.903,59.9134,100
2021/1/13 13:30,1006.234,48.445,0,2.296,8.02,484.069,55.092,100
2021/1/13 13:45,1006.233,47.277,0,2.278,7.755,462.444,50.8808,100
2021/1/13 14:00,1006.231,46.72,0,2.241,7.485,437.153,47.7633,100
2021/1/13 14:15,1006.23,46.962,0,2.183,7.2,408.317,47.9216,100
2021/1/13 14:30,1006.229,47.276,0,2.114,6.895,376.1,44.0262,100
2021/1/13 14:45,1006.232,47.691,0,2.088,6.592,340.727,39.8259,100
2021/1/13 15:00,1006.236,48.021,0,2.041,6.262,302.487,35.1246,100
2021/1/13 15:15,1006.237,48.133,0,1.959,5.91,261.735,30.7119,100
2021/1/13 15:30,1006.237,48.685,0,1.849,5.55,218.832,23.6446,100
2021/1/13 15:45,1006.236,49.567,0,1.713,5.245,174.339,19.115,100
2021/1/13 16:00,1006.234,51.348,0,1.551,4.943,129.034,13.7889,100
2021/1/13 16:15,1006.234,53.243,0,1.371,4.661,84.205,9.24619,100
2021/1/13 16:30,1006.235,54.867,0,1.137,4,42.389,5.6575,100
2021/1/13 16:45,1006.235,56.885,0,0.69,3.215,9.788,2.96727,100
2021/1/13 17:00,1006.235,58.827,0,0.309,3.084,0,1.19006,100
2021/1/13 17:15,1006.234,60.946,0,0.042,2.961,0,0.0594066,100
2021/1/13 17:30,1006.232,62.838,0,-0.178,2.711,0,0,100
2021/1/13 17:45,1006.229,64.62,0,-0.366,2.511,0,0,100
2021/1/13 18:00,1006.228,66.138,0,-0.537,2.425,0,0,100
2021/1/13 18:15,1006.227,67.431,0,-0.713,2.414,0,0,100
2021/1/13 18:30,1006.227,68.425,0,-0.884,2.44,0,0,100
2021/1/13 18:45,1006.227,69.094,0,-1.053,2.535,0,0,100
2021/1/13 19:00,1006.225,69.544,0,-1.241,2.693,0,0,100
2021/1/13 19:15,1006.224,70.125,0,-1.458,2.873,0,0,100
2021/1/13 19:30,1006.222,70.923,0,-1.682,3.043,0,0,100
2021/1/13 19:45,1006.219,71.995,0,-1.919,3.235,0,0,100
2021/1/13 20:00,1006.218,72.622,0,-2.091,3.3,0,0,100
2021/1/13 20:15,1006.217,72.881,0,-2.229,3.212,0,0,100
2021/1/13 20:30,1006.218,72.908,0,-2.33,3.142,0,0,100
2021/1/13 20:45,1006.216,72.897,0,-2.456,3.173,0,0,100
2021/1/13 21:00,1006.214,72.945,0,-2.561,3.123,0,0,100
2021/1/13 21:15,1006.213,73.68,0,-2.68,3.187,0,0,100
2021/1/13 21:30,1006.211,74.845,0,-2.837,3.346,0,0,100
2021/1/13 21:45,1006.209,76.017,0,-2.999,3.514,0,0,100
2021/1/13 22:00,1006.207,77.169,0,-3.146,3.543,0,0,100
2021/1/13 22:15,1006.206,78.317,0,-3.285,3.534,0,0,100
2021/1/13 22:30,1006.205,79.311,0,-3.412,3.494,0,0,100
2021/1/13 22:45,1006.203,80.131,0,-3.524,3.495,0,0,100
2021/1/13 23:00,1006.202,80.861,0,-3.616,3.504,0,0,100
2021/1/13 23:15,1006.2,81.774,0,-3.715,3.603,0,0,100
2021/1/13 23:30,1006.198,83.097,0,-3.823,3.736,0,0,100
2021/1/13 23:45,1006.195,84.468,0,-3.933,3.865,0,0,100
2021/1/14 0:00,1006.204,90.965,0,-2.498,3.203,0,0,100
2021/1/14 0:15,1006.201,92.601,0,-2.611,3.259,0,0,100
2021/1/14 0:30,1006.198,94.325,0,-2.754,3.408,0,0,100
2021/1/14 0:45,1006.195,95.971,0,-2.906,3.594,0,0,100
2021/1/14 1:00,1006.193,97.509,0,-3.047,3.713,0,0,100
2021/1/14 1:15,1006.191,98.337,0,-3.116,3.756,0,0,100
2021/1/14 1:30,1006.186,98.506,0,-3.104,3.724,0,0,100
2021/1/14 1:45,1006.18,98.505,0,-3.152,3.663,0,0,100
2021/1/14 2:00,1006.174,98.274,0,-3.222,3.948,0,0,100
2021/1/14 2:15,1006.17,97.86,0,-3.304,4.235,0,0,100
2021/1/14 2:30,1006.165,97.506,0,-3.506,4.251,0,0,100
2021/1/14 2:45,1006.161,97.346,0,-3.775,4.179,0,0,100
2021/1/14 3:00,1006.156,97.303,0,-4.029,4.061,0,0,100
2021/1/14 3:15,1006.152,97.328,0,-4.203,4.002,0,0,100
2021/1/14 3:30,1006.149,97.352,0,-4.288,4.08,0,0,100
2021/1/14 3:45,1006.148,97.316,0,-4.303,4.217,0,0,100
2021/1/14 4:00,1006.146,97.181,0,-4.281,4.361,0,0,100
2021/1/14 4:15,1006.146,97.076,0,-4.252,4.485,0,0,100
2021/1/14 4:30,1006.145,97.012,0,-4.23,4.583,0,0,100
2021/1/14 4:45,1006.143,96.853,0,-4.216,4.651,0,0,100
2021/1/14 5:00,1006.142,96.743,0,-4.205,4.721,0,0,100
2021/1/14 5:15,1006.14,96.784,0,-4.19,4.797,0,0,100
2021/1/14 5:30,1006.138,96.944,0,-4.177,4.897,0,0,100
2021/1/14 5:45,1006.136,97.232,0,-4.169,5.016,0,0,100
2021/1/14 6:00,1006.136,97.602,0,-4.162,5.084,0,0,100
2021/1/14 6:15,1006.136,98.05,0,-4.157,4.996,0,0,100
2021/1/14 6:30,1006.136,98.451,0,-4.139,4.961,0,0,100
2021/1/14 6:45,1006.136,98.706,0,-4.075,5.004,0,0,100
2021/1/14 7:00,1006.138,98.936,0,-3.952,5.096,0,0,100
2021/1/14 7:15,1006.141,99.079,0,-3.74,5.308,0,0,100
2021/1/14 7:30,1006.145,99.168,0,-3.513,5.618,0,0,100
2021/1/14 7:45,1006.151,99.217,0,-3.21,5.854,1.42,0.6815,100
2021/1/14 8:00,1006.155,99.084,0,-2.953,6.066,14.151,2.21253,100
2021/1/14 8:15,1006.158,98.785,0,-2.704,6.282,41.146,4.23469,100
2021/1/14 8:30,1006.163,98.043,0,-2.366,6.509,86,6.95035,100
2021/1/14 8:45,1006.169,96.648,0,-1.791,6.938,24.426,10.2977,100
2021/1/14 9:00,1006.174,96.178,0,-1.43,7.157,28.42,14.247,100
2021/1/14 9:15,1006.177,97.271,0,-1.253,7.165,34.223,18.7918,100
2021/1/14 9:30,1006.177,99.25,0,-1.225,6.984,41.155,23.6662,100
2021/1/14 9:45,1006.177,99.891,0,-1.171,6.758,47.767,25.0535,100
2021/1/14 10:00,1006.179,100,0,-1.037,6.59,53.964,28.8507,100
2021/1/14 10:15,1006.182,100,0,-0.846,6.506,62.344,32.7108,100
2021/1/14 10:30,1006.184,100,0,-0.643,6.461,69.96,36.1572,100
2021/1/14 10:45,1006.187,100,0,-0.449,6.386,77.31,41.6341,100
2021/1/14 11:00,1006.189,100,0,-0.273,6.349,82.239,44.066,100
2021/1/14 11:15,1006.19,100,0,-0.119,6.266,87.768,46.0384,100
2021/1/14 11:30,1006.191,100,0,0.028,6.185,92.553,48.1796,100
2021/1/14 11:45,1006.189,100,0,0.171,6.075,96.766,51.5615,100
2021/1/14 12:00,1006.185,100,0,0.325,5.893,100.134,52.5163,100
2021/1/14 12:15,1006.185,100,0,0.5,5.752,103.544,51.5218,100
2021/1/14 12:30,1006.185,99.958,0,0.677,5.62,104.822,51.113,100
2021/1/14 12:45,1006.187,99.772,0,0.848,5.489,98.837,50.6319,100
2021/1/14 13:00,1006.189,99.571,0,1.016,5.331,97.89,50.4188,100
2021/1/14 13:15,1006.19,99.36,0,1.185,5.217,107.245,50.6447,100
2021/1/14 13:30,1006.187,99.627,0,1.279,5.115,110.173,50.4964,100
2021/1/14 13:45,1006.184,99.728,0,1.363,4.957,109.031,48.8187,100
2021/1/14 14:00,1006.18,99.88,0,1.406,4.845,94.435,46.3307,100
2021/1/14 14:15,1006.177,99.907,0,1.412,4.868,78.578,42.5001,100
2021/1/14 14:30,1006.174,99.947,0,1.399,4.749,63.863,33.3249,100
2021/1/14 14:45,1006.177,99.998,0,1.381,4.611,49.935,27.9609,100
2021/1/14 15:00,1006.18,100,0,1.338,4.461,37.125,18.646,100
2021/1/14 15:15,1006.179,100,0,1.271,4.275,26.34,14.9699,100
2021/1/14 15:30,1006.177,100,0,1.198,4.16,17.103,14.5884,100
2021/1/14 15:45,1006.174,100,0,1.105,4.1,8.714,8.91085,100
2021/1/14 16:00,1006.17,100,0,0.986,4.022,0.807,5.6851,100
2021/1/14 16:15,1006.167,100,0,0.878,3.894,0,4.15785,100
2021/1/14 16:30,1006.168,100,0,0.8,3.725,0,3.0943,100
2021/1/14 16:45,1006.17,100,0,0.759,3.442,0,1.70721,100
2021/1/14 17:00,1006.17,100,0,0.668,3.373,0,0.779024,100
2021/1/14 17:15,1006.17,100,0,0.59,3.264,0,0,100
2021/1/14 17:30,1006.169,100,0,0.542,3.013,0,0,100
2021/1/14 17:45,1006.165,100,0,0.501,2.606,0,0,100
