起报时间,预报时间,实际功率(MW),XGBoost预测功率(MW)
2019/05/25 00:00,2019/05/25 00:00,1.894922,1.8227847814559937
2019/05/25 02:00,2019/05/25 02:00,3.554297,3.524049758911133
2019/05/25 04:00,2019/05/25 04:00,3.645703,3.8229079246520996
2019/05/25 06:00,2019/05/25 06:00,3.614062,3.737668037414551
2019/05/25 08:00,2019/05/25 08:00,2.489063,2.8900232315063477
2019/05/25 10:00,2019/05/25 10:00,0.611719,0.5709537267684937
2019/05/25 12:00,2019/05/25 12:00,0.0,0.03535729646682739
2019/05/25 14:00,2019/05/25 14:00,0.0,0.03535729646682739
2019/05/25 16:00,2019/05/25 16:00,0.0,0.03535729646682739
2019/05/25 18:00,2019/05/25 18:00,0.0,0.03535729646682739
2019/05/25 20:00,2019/05/25 20:00,0.0,0.03535729646682739
2019/05/25 22:00,2019/05/25 22:00,0.249609,0.3275145888328552
2019/05/26 00:00,2019/05/26 00:00,1.6734369999999998,1.4680436849594116
2019/05/26 02:00,2019/05/26 02:00,3.4875,1.6001455783843994
2019/05/26 04:00,2019/05/26 04:00,3.294141,2.8748748302459717
2019/05/26 06:00,2019/05/26 06:00,2.647266,2.645160436630249
2019/05/26 08:00,2019/05/26 08:00,0.5273439999999999,1.5125139951705933
2019/05/26 10:00,2019/05/26 10:00,0.428906,0.47815531492233276
2019/05/26 12:00,2019/05/26 12:00,0.0,0.03535729646682739
2019/05/26 14:00,2019/05/26 14:00,0.0,0.03535729646682739
2019/05/26 16:00,2019/05/26 16:00,0.0,0.03535729646682739
2019/05/26 18:00,2019/05/26 18:00,0.0,0.03535729646682739
2019/05/26 20:00,2019/05/26 20:00,0.0,0.03535729646682739
2019/05/26 22:00,2019/05/26 22:00,0.291797,0.3320602774620056
2019/05/27 00:00,2019/05/27 00:00,1.887891,1.7948005199432373
2019/05/27 02:00,2019/05/27 02:00,4.545703,3.909726619720459
2019/05/27 04:00,2019/05/27 04:00,4.798828,3.9817965030670166
2019/05/27 06:00,2019/05/27 06:00,3.941015,3.9039769172668457
2019/05/27 08:00,2019/05/27 08:00,2.5101560000000003,3.1356539726257324
2019/05/27 10:00,2019/05/27 10:00,0.643359,0.7453646063804626
2019/05/27 12:00,2019/05/27 12:00,0.0,0.03535729646682739
2019/05/27 14:00,2019/05/27 14:00,0.0,0.03535729646682739
2019/05/27 16:00,2019/05/27 16:00,0.0,0.03535729646682739
2019/05/27 18:00,2019/05/27 18:00,0.0,0.03535729646682739
2019/05/27 20:00,2019/05/27 20:00,0.0,0.03535729646682739
2019/05/27 22:00,2019/05/27 22:00,0.330469,0.3320602774620056
2019/05/28 00:00,2019/05/28 00:00,2.411719,2.079610824584961
2019/05/28 02:00,2019/05/28 02:00,4.004297,3.839142084121704
2019/05/28 04:00,2019/05/28 04:00,4.215234,3.9598817825317383
2019/05/28 06:00,2019/05/28 06:00,4.011328,3.8085451126098633
2019/05/28 08:00,2019/05/28 08:00,3.026953,3.103477716445923
2019/05/28 10:00,2019/05/28 10:00,0.801562,0.8676387667655945
2019/05/28 12:00,2019/05/28 12:00,0.0,0.03535729646682739
2019/05/28 14:00,2019/05/28 14:00,0.0,0.03535729646682739
2019/05/28 16:00,2019/05/28 16:00,0.0,0.03535729646682739
2019/05/28 18:00,2019/05/28 18:00,0.0,0.03535729646682739
2019/05/28 20:00,2019/05/28 20:00,0.0,0.03535729646682739
2019/05/28 22:00,2019/05/28 22:00,0.256641,0.3320602774620056
2019/05/29 00:00,2019/05/29 00:00,2.264062,2.166337251663208
2019/05/29 02:00,2019/05/29 02:00,3.839062,3.770113945007324
2019/05/29 04:00,2019/05/29 04:00,4.028906,3.9037015438079834
2019/05/29 06:00,2019/05/29 06:00,4.130859,3.8085451126098633
2019/05/29 08:00,2019/05/29 08:00,2.295703,2.5905673503875732
2019/05/29 10:00,2019/05/29 10:00,0.400781,0.6024384498596191
2019/05/29 12:00,2019/05/29 12:00,0.0,0.03535729646682739
2019/05/29 14:00,2019/05/29 14:00,0.0,0.03535729646682739
2019/05/29 16:00,2019/05/29 16:00,0.0,0.03535729646682739
2019/05/29 18:00,2019/05/29 18:00,0.0,0.03535729646682739
2019/05/29 20:00,2019/05/29 20:00,0.0,0.03535729646682739
2019/05/29 22:00,2019/05/29 22:00,0.302344,0.3317027986049652
2019/05/30 00:00,2019/05/30 00:00,1.930078,1.715762734413147
2019/05/30 02:00,2019/05/30 02:00,3.863672,2.782909631729126
2019/05/30 04:00,2019/05/30 04:00,3.891797,3.9942667484283447
2019/05/30 06:00,2019/05/30 06:00,3.308203,3.6053073406219482
2019/05/30 08:00,2019/05/30 08:00,2.9636720000000003,3.0105855464935303
2019/05/30 10:00,2019/05/30 10:00,0.713672,0.8550057411193848
2019/05/30 12:00,2019/05/30 12:00,0.0,0.03535729646682739
2019/05/30 14:00,2019/05/30 14:00,0.0,0.03535729646682739
2019/05/30 16:00,2019/05/30 16:00,0.0,0.03535729646682739
2019/05/30 18:00,2019/05/30 18:00,0.0,0.03535729646682739
2019/05/30 20:00,2019/05/30 20:00,0.0,0.03535729646682739
2019/05/30 22:00,2019/05/30 22:00,0.298828,0.3935616910457611
2019/05/31 00:00,2019/05/31 00:00,2.2605470000000003,2.057692527770996
2019/05/31 02:00,2019/05/31 02:00,3.902344,3.673271894454956
2019/05/31 04:00,2019/05/31 04:00,4.225781,3.8032619953155518
2019/05/31 06:00,2019/05/31 06:00,4.000781,3.8085451126098633
2019/05/31 08:00,2019/05/31 08:00,1.6804689999999998,2.2951407432556152
2019/05/31 10:00,2019/05/31 10:00,0.875391,0.8129317760467529
2019/05/31 12:00,2019/05/31 12:00,0.0,0.03535729646682739
2019/05/31 14:00,2019/05/31 14:00,0.0,0.03535729646682739
2019/05/31 16:00,2019/05/31 16:00,0.0,0.03535729646682739
2019/05/31 18:00,2019/05/31 18:00,0.0,0.03535729646682739
2019/05/31 20:00,2019/05/31 20:00,0.0,0.03535729646682739
2019/05/31 22:00,2019/05/31 22:00,0.077344,0.06726415455341339
