起报时间,预报时间,实际功率(MW),XGBoost预测功率(MW)
2019/02/22 00:00,2019/02/22 00:00,0.2355469999999999,0.3154565095901489
2019/02/22 02:00,2019/02/22 02:00,1.29375,1.2588807344436646
2019/02/22 04:00,2019/02/22 04:00,1.884375,1.6671667098999023
2019/02/22 06:00,2019/02/22 06:00,2.053125,1.7792669534683228
2019/02/22 08:00,2019/02/22 08:00,1.458984,1.1598320007324219
2019/02/22 10:00,2019/02/22 10:00,0.0,0.18950898945331573
2019/02/22 12:00,2019/02/22 12:00,0.0,0.03535729646682739
2019/02/22 14:00,2019/02/22 14:00,0.0,0.03535729646682739
2019/02/22 16:00,2019/02/22 16:00,0.0,0.03535729646682739
2019/02/22 18:00,2019/02/22 18:00,0.0,0.03535729646682739
2019/02/22 20:00,2019/02/22 20:00,0.0,0.03535729646682739
2019/02/22 22:00,2019/02/22 22:00,0.0,0.03535729646682739
2019/02/23 00:00,2019/02/23 00:00,0.351562,0.22489267587661743
2019/02/23 02:00,2019/02/23 02:00,2.267578,1.6918174028396606
2019/02/23 04:00,2019/02/23 04:00,3.533203,3.2963836193084717
2019/02/23 06:00,2019/02/23 06:00,3.353906,3.040182113647461
2019/02/23 08:00,2019/02/23 08:00,1.508203,1.4339860677719116
2019/02/23 10:00,2019/02/23 10:00,0.0,0.18950898945331573
2019/02/23 12:00,2019/02/23 12:00,0.0,0.03535729646682739
2019/02/23 14:00,2019/02/23 14:00,0.0,0.03535729646682739
2019/02/23 16:00,2019/02/23 16:00,0.0,0.03535729646682739
2019/02/23 18:00,2019/02/23 18:00,0.0,0.03535729646682739
2019/02/23 20:00,2019/02/23 20:00,0.0,0.03535729646682739
2019/02/23 22:00,2019/02/23 22:00,0.0,0.03535729646682739
2019/02/24 00:00,2019/02/24 00:00,0.400781,0.27288368344306946
2019/02/24 02:00,2019/02/24 02:00,2.077734,1.8105124235153198
2019/02/24 04:00,2019/02/24 04:00,1.497656,2.3644304275512695
2019/02/24 06:00,2019/02/24 06:00,1.469531,1.9138234853744507
2019/02/24 08:00,2019/02/24 08:00,0.8085939999999999,1.2958157062530518
2019/02/24 10:00,2019/02/24 10:00,0.0,0.03535729646682739
2019/02/24 12:00,2019/02/24 12:00,0.0,0.03535729646682739
2019/02/24 14:00,2019/02/24 14:00,0.0,0.03535729646682739
2019/02/24 16:00,2019/02/24 16:00,0.0,0.03535729646682739
2019/02/24 18:00,2019/02/24 18:00,0.0,0.03535729646682739
2019/02/24 20:00,2019/02/24 20:00,0.0,0.03535729646682739
2019/02/24 22:00,2019/02/24 22:00,0.0,0.03535729646682739
2019/02/25 00:00,2019/02/25 00:00,0.267188,0.2416786253452301
2019/02/25 02:00,2019/02/25 02:00,1.85625,1.3475607633590698
2019/02/25 04:00,2019/02/25 04:00,2.742188,2.7706823348999023
2019/02/25 06:00,2019/02/25 06:00,2.496094,2.595637321472168
2019/02/25 08:00,2019/02/25 08:00,1.163672,1.3788882493972778
2019/02/25 10:00,2019/02/25 10:00,0.0,0.06183333694934845
2019/02/25 12:00,2019/02/25 12:00,0.0,0.03535729646682739
2019/02/25 14:00,2019/02/25 14:00,0.0,0.03535729646682739
2019/02/25 16:00,2019/02/25 16:00,0.0,0.03535729646682739
2019/02/25 18:00,2019/02/25 18:00,0.0,0.03535729646682739
2019/02/25 20:00,2019/02/25 20:00,0.0,0.03535729646682739
2019/02/25 22:00,2019/02/25 22:00,0.0,0.03535729646682739
2019/02/26 00:00,2019/02/26 00:00,0.239063,0.31690067052841187
2019/02/26 02:00,2019/02/26 02:00,1.698047,1.2051252126693726
2019/02/26 04:00,2019/02/26 04:00,1.986328,1.3889812231063843
2019/02/26 06:00,2019/02/26 06:00,1.571484,1.389087438583374
2019/02/26 08:00,2019/02/26 08:00,0.931641,0.6032748818397522
2019/02/26 10:00,2019/02/26 10:00,0.0,0.06183333694934845
2019/02/26 12:00,2019/02/26 12:00,0.0,0.03535729646682739
2019/02/26 14:00,2019/02/26 14:00,0.0,0.03535729646682739
2019/02/26 16:00,2019/02/26 16:00,0.0,0.03535729646682739
